route_id,stop_id
40855,6155
40855,6156
40855,6157
40855,6158
40855,6159
40855,6160
40855,6161
40855,6162
40855,6163
40855,6164
40855,6165
40855,6166
40855,6167
40855,6168
40855,6169
40855,6170
40855,11545
40855,6172
40855,6173
40855,6340
6714,5042
6714,6468
6714,13052
6714,6470
6714,6471
6714,6113
6714,6114
6714,6115
6714,6116
6714,6117
6714,6118
6714,6119
6714,6120
6714,6121
6714,6122
6714,6051
6714,6052
6714,10787
6714,6124
6714,6125
6714,6126
6714,8489
6714,6128
6714,6129
6714,6130
6714,6131
6714,6132
6714,6133
6714,5531
6714,5532
6714,5533
6714,5534
6714,5535
6714,5536
6714,5537
6714,5538
6714,5541
6714,5542
6714,6195
6714,6197
6707,5045
6707,5668
6707,5722
6707,5124
6707,5723
6707,5724
6707,5725
6707,5726
6707,5727
6707,5728
6707,5729
6707,5730
6707,5731
6707,5732
6707,5733
6707,5734
6707,5735
6707,5736
6707,5737
6707,5738
6707,5596
6707,5597
6707,5598
6707,5739
6707,5740
6707,5458
6707,5459
6707,5460
6707,5461
6707,5462
6707,5463
6707,5593
6707,13119
48855,13016
48855,13021
48855,13022
48855,13023
48855,13024
48855,13027
48855,13047
48855,13029
48855,13028
48855,13026
48855,5970
48855,9464
48855,5813
48855,5814
48855,5815
48855,5183
48855,5275
48855,12624
6622,11426
6622,11429
6622,11532
6622,11523
6622,11525
6622,11616
53125,11762
53125,1091
6641,2110
6641,911
6641,915
6641,917
6641,689
6647,11710
6647,2196
6647,2197
6647,2642
6647,2643
6647,2644
6647,2645
6647,2646
6647,2647
6647,2648
6647,2649
6647,2650
6647,2651
6647,2653
6647,2634
6647,2656
6647,2657
6647,2630
6625,190
6625,12535
6625,11535
6625,938
6625,939
6625,12489
6625,2936
6625,942
6625,12860
6625,944
6625,945
6625,946
6625,947
6625,948
6625,949
6625,950
6625,1244
6625,1245
6625,1246
6625,1247
6625,1248
6625,1249
6625,1250
6625,12919
6625,1253
6625,8913
6625,972
6625,973
6625,974
6625,976
6625,977
6625,8537
6625,980
6625,704
6625,705
6625,706
6625,707
6625,9094
6625,1254
6625,1255
6625,1256
6625,1258
6625,1259
6625,1260
6625,1261
6625,1262
6625,1264
6625,1265
6625,1266
6625,11587
6625,193
6625,11523
6625,11525
6625,11616
6811,2523
6811,10330
6811,10231
6811,10232
6811,10233
6811,10376
6811,2728
6811,2221
6811,2222
6620,11251
6620,2239
6620,12116
6620,2241
6620,826
6620,4876
6620,763
6620,8394
6620,765
6620,766
6620,9551
6620,768
6620,12852
6620,770
6620,772
6620,774
6620,13081
6620,202
6620,13080
6620,13079
6620,208
6620,209
6620,210
6620,211
6620,212
6620,213
6620,12976
6620,11403
6620,218
6620,4879
6620,11426
6620,11429
6620,11532
6620,11523
6620,11525
6620,11616
6620,11527
6620,35
6620,645
6625,1211
6625,1212
6625,1213
6625,1214
6625,1215
6625,1216
6625,1217
6625,1218
6625,1219
6625,1220
6625,1221
6625,659
6625,661
6625,662
6625,663
6625,664
6625,665
6625,1222
6625,1224
6625,1225
6625,1226
6625,1228
6625,1229
6625,1231
6625,8569
6625,8637
6625,1235
6625,1236
6625,1237
6625,1238
6625,1240
6625,1241
6625,1242
6625,503
6625,504
6625,505
6625,506
6625,507
6625,508
6625,509
6625,510
6625,511
6625,185
6625,186
6625,3429
6625,188
6625,189
6658,1875
6658,10208
6658,1876
6658,1877
6658,1878
6658,2869
6658,10034
6658,10971
6646,8690
6646,3150
6646,2891
6646,2892
6646,10184
6646,2894
6646,2895
6646,2896
6646,2897
6646,2898
6646,8710
6646,10972
6646,10037
6646,2579
6646,2580
6646,2581
6646,2582
6646,2583
6646,2584
6646,2585
6646,2586
6646,8919
6646,8680
6646,9428
6646,2594
6646,2595
6646,2596
6646,2597
6646,9125
6646,2741
6646,2599
6646,2600
6646,2601
6646,2602
6646,2603
6646,2613
6646,2614
6646,2615
6646,2617
6646,2618
6646,2619
6646,2620
6646,2621
6646,2622
6646,2623
6646,2624
6646,9918
6646,2626
6646,2627
6646,2717
6646,12410
6646,2524
6646,2525
6646,2526
6646,2527
6646,2528
6646,2529
6646,2530
6646,2531
6646,2532
6646,2533
6646,2534
6646,2535
6646,2536
6646,2537
6646,8589
6646,10079
6646,2549
6646,2550
6646,2551
6646,2553
6646,2554
6646,2556
6646,2557
6646,9429
6646,2568
6646,2569
6646,2570
6646,2571
6646,2572
6646,2573
6646,2574
6646,2575
6646,2576
6646,10038
6646,9952
6646,2881
6646,10597
6646,2883
6646,2884
6646,2885
6646,2886
6646,2887
6646,2888
6646,11307
6646,3248
6646,8691
6687,4652
6687,4653
6687,4654
6687,4655
6687,4656
6687,4461
6687,11673
6687,9487
6687,981
6687,12896
6687,982
6687,983
6687,9112
6687,985
6687,12596
6687,10114
6687,4644
6687,4645
6687,4646
6687,4647
6687,4648
6687,4649
6687,4650
6687,4651
6687,13101
6687,4609
6687,8629
6687,4611
6687,4612
6687,4613
6687,4614
6687,4615
6687,4616
6687,4617
6687,4618
6687,4619
6687,4620
6687,4621
6687,4622
6687,4623
6687,4624
6687,4625
6687,4626
6687,4627
6687,4628
6687,4629
6687,4630
6687,4631
6687,4632
6687,4633
6687,4634
6687,4635
6687,4636
6687,4637
6687,4638
6687,4639
6687,4640
6687,4641
6687,4642
6687,4643
11201,1832
11201,699
11201,700
11201,11623
11201,11048
11201,11015
11201,13105
11201,11011
11201,11061
11201,11058
11201,11022
11201,11057
11201,11020
11201,11047
11201,11099
11201,11216
11201,10799
11201,10806
11201,10809
11201,10810
11201,11019
11201,11040
11201,11021
11201,11067
11201,10966
11201,11043
11201,11023
11201,11041
11201,11044
11201,114
11201,115
11201,116
11201,11042
11201,10968
11201,1605
11201,1606
11201,1607
11201,1608
11201,1609
11201,1610
11201,10959
11201,10755
11201,1613
11201,1614
11201,12600
6748,5148
6748,4969
6748,12047
6748,10897
6748,10899
6748,11107
6748,4997
6748,12041
6748,5000
6748,5001
6748,5002
6748,5003
6748,5004
6748,11895
6748,11855
6748,11856
6748,11857
6748,12808
6748,4857
6748,4858
6748,11691
6748,4859
6748,4860
6748,4861
6748,7641
6748,7642
6748,4871
6748,9075
6748,11944
6748,4873
6748,4874
6748,5242
6748,5243
6748,6736
34542,12716
34542,6610
34542,6631
34542,6841
34542,12589
34542,6843
34542,6844
34542,6845
34542,6846
34542,6847
34542,6848
34542,6849
34542,6850
34542,6851
34542,6852
34542,6853
34542,6854
34542,6855
34542,6856
34542,8617
34542,6857
34542,6858
34542,6859
34542,6860
34542,6861
34542,6862
34542,6863
34542,6864
34542,6865
34542,6866
34542,6867
34542,13103
34542,6869
34542,6870
34542,6800
34542,6801
34542,11208
34542,6575
34542,6577
34542,6578
6636,12362
6636,1491
6636,11499
6636,1493
6636,11759
6636,11758
6636,1901
6636,1902
6636,1903
6636,1904
6636,744
6636,1961
6636,1962
6636,1963
6636,1964
6636,1967
6636,1968
6636,1969
6636,1970
6636,1971
6636,1972
6636,1973
6636,1974
6636,1975
6636,1976
6636,1977
6636,1978
6636,1979
6636,1980
6636,13008
6636,10745
6636,1985
6636,1987
6636,1988
6636,1989
6636,1990
6636,1992
6636,1993
6636,1994
6636,1995
6636,1996
6636,1997
6636,1998
6636,1999
6636,2000
6636,2001
6636,2002
6636,2004
6636,2005
6636,2006
6636,9987
6636,12187
6636,1659
6636,1660
6636,2009
6636,2010
6636,2011
6636,10331
6636,2015
6636,1172
6636,12406
37807,13150
37807,961
6657,12972
6657,10208
6657,1876
6657,1877
6657,1878
6657,1879
6657,1880
6657,2938
6657,3028
6657,2853
6657,2854
6657,2855
6657,2860
6657,2861
6657,2862
6657,2863
6657,2591
6657,2592
6657,2593
6657,8679
6657,9428
6657,2594
6657,2595
6657,2596
6657,2597
6657,9125
6657,2741
6657,3120
6657,3121
6657,1413
6657,1414
6657,1415
6657,2788
6657,2789
6657,2790
6657,2791
6657,3122
6657,3123
6657,3124
6657,3125
6657,12606
6657,3127
6657,3128
6657,2622
6657,2623
6657,2624
6657,9918
6657,2626
6657,2627
6657,2717
37807,1757
37807,9069
6629,10921
6629,11183
6629,11181
6629,11182
6629,1689
6629,1690
6629,1691
6629,1692
6629,1693
6629,1694
6629,1695
6629,1696
6629,8860
6629,1697
6629,1698
6629,1699
6629,1700
6629,1701
6629,1702
6629,1703
6629,1704
6629,1705
6629,1706
6629,1707
6629,1708
30043,3150
30043,2891
30043,3151
30043,3153
30043,3154
30043,3155
30043,3156
30043,13030
30043,3158
30043,3160
30043,3161
30043,3162
30043,3163
30043,3164
30043,3165
30043,3166
30043,3167
30043,3168
30043,3169
30043,3170
30043,3172
30043,3173
30043,3174
30043,3175
30043,13117
30043,3177
30043,3178
30043,12506
30043,12935
30043,10860
6630,12953
6630,962
6630,1387
6630,1710
6630,1711
6630,1776
6630,1777
6630,1778
6630,1779
6630,2123
6630,8674
6630,8745
6630,1782
6630,1783
6630,1785
6630,12934
6630,1788
6630,1789
6630,1790
6630,1791
6630,1792
6630,1793
6630,1794
6630,10042
6630,11323
6630,11322
6630,11321
6630,1798
6630,1799
6630,1800
6630,1736
6823,7591
6823,7592
6823,7593
6823,7594
6823,7595
6823,7596
6823,7460
6823,7597
6823,7598
6823,7599
6823,7600
6823,7601
6823,7572
6823,7573
6823,7574
6823,10181
6823,7464
6823,7465
6823,7466
6823,7467
6823,5243
6823,8435
6823,8318
6823,8329
6823,7611
6823,6727
46099,11712
46099,2338
46099,8978
46099,2451
46099,12841
46099,8988
46099,9186
46099,11539
46099,9184
6790,11714
6790,9948
6790,12086
6790,9181
6790,11363
6643,8689
6643,2296
6643,2298
6643,2299
6643,2300
6643,2302
6643,8375
6643,2303
6643,2305
6643,2306
6643,2307
6643,2308
6643,2309
6643,2310
6643,2311
6643,2312
6643,2313
6643,2314
6643,2315
6643,2316
6643,9028
6643,2318
6643,2319
6643,2321
6643,2323
6643,2325
6643,11682
6643,3623
6643,2646
6643,2647
6643,2329
6643,2330
6643,2331
6643,2332
6643,2333
6643,2335
6643,10929
6660,8685
6660,3150
6660,3431
6660,3432
6660,3433
6660,3434
6660,3435
6660,3436
6660,3437
6660,3438
6660,3439
6660,3440
6660,3441
6660,3442
6660,3410
6660,8821
6660,3411
6660,3446
6660,3447
6660,3448
6660,3449
6660,3450
6660,3451
6660,3452
6660,3453
6660,3466
6660,3467
6660,3468
6660,8832
6660,8360
6660,8833
6660,3531
6660,3532
6660,3046
6660,3047
6660,3048
6660,3049
6660,3050
6660,3052
6660,3904
30036,3810
30036,3811
30036,3812
30036,3813
30036,3814
30036,3815
30036,9397
30036,9209
30036,3775
30036,3776
30036,3777
30036,3778
30036,3058
30036,3059
30036,3822
46099,11538
46099,11845
46099,9199
46099,12087
46099,9197
46099,2354
46099,2355
46099,11714
6613,36
6613,12720
6613,13127
6613,231
6613,232
6613,234
6613,235
6613,236
6613,10814
6613,238
6613,240
6613,242
6613,243
6613,244
6613,245
6613,246
6613,247
6613,248
6613,12115
6613,250
6613,251
6613,13146
6613,256
6613,257
6613,258
6613,10812
6613,260
6613,261
6613,262
6613,263
6613,265
6613,267
6613,12760
6613,2235
6613,2236
6613,11252
6677,10882
6677,12735
6677,4015
6677,4288
6677,4289
6677,4290
6677,12659
6677,4292
6677,4293
6677,4294
6677,4295
6677,4296
6677,4297
6677,4298
6677,4299
6677,4300
6677,4301
6677,4200
6677,4201
6677,4203
6677,4204
6677,4205
6677,10866
6705,5046
6705,5047
6705,8566
6705,12916
6705,5049
6705,5039
6705,8351
6705,5496
6705,5497
6705,5498
6705,5499
6705,5500
6705,5501
6705,5502
6705,5503
6705,5504
6705,5505
6705,5506
6705,5507
6705,5633
6705,5510
6705,5511
6705,5512
6705,5513
6705,5514
6705,5515
6705,5516
6705,5517
6705,5518
6705,5519
6705,5520
6705,5521
6705,5522
6705,5523
6705,6466
6705,5524
6705,5525
6705,10443
6705,5528
6705,5529
6705,5530
6705,5533
6705,5534
6705,5535
6705,5536
6705,5537
6705,5538
6705,5541
6705,5542
6705,6195
6705,5543
6705,5544
6705,5545
6705,11822
6705,5547
6705,5548
6705,5549
6705,5550
6705,6457
6705,5551
31820,12380
31820,13058
31820,12424
31820,12425
31820,12427
31820,11611
31820,12428
31820,12429
31820,12430
31820,12431
31820,7106
31820,12432
31820,12433
31820,10833
31820,9298
31820,9296
31820,9294
31820,9293
31820,12081
31820,7328
31820,12854
31820,5352
31820,7096
31820,7093
31820,7259
8286,9492
8286,7100
8286,10629
8286,5381
8286,12496
8286,11578
8286,11576
8286,11361
8286,11899
8286,11900
8286,11903
8286,11612
8286,13152
8286,10689
8286,10690
8286,11593
8286,10258
8286,10259
8286,10692
8286,10693
8286,5389
8286,5390
8286,5391
8286,10614
8286,6037
8286,6038
8286,10695
8286,5310
8286,5311
8286,10598
6705,5890
6705,10716
6705,9923
6705,9924
6705,9926
6705,9927
22638,3533
22638,3780
22638,12182
22638,9224
22638,12208
22638,9231
22638,9232
22638,10139
22638,11407
22638,11556
22638,11952
22638,11949
22638,9365
22638,11950
22638,11951
22638,3890
22638,11956
22638,9376
22638,3897
22638,9092
22638,3898
22638,9174
22638,9236
22638,11114
22638,11405
22638,11953
22638,3694
22638,9397
22638,9209
22638,11955
22638,3058
22638,3059
22638,3385
6664,8676
6664,3150
6664,2891
6664,3151
6664,3153
6664,3154
6664,3155
6664,3030
6664,3031
6664,11679
6664,11896
6664,3033
6664,3034
6664,3035
6664,11443
6664,3402
6664,3403
6664,3404
6664,3405
6664,8850
6664,8849
6664,8797
6664,8886
6664,3588
6664,3589
6664,3590
6664,3591
6664,3592
6664,3593
6664,3594
6664,3595
6664,3596
6664,3597
6664,3598
6664,3599
6664,3600
6664,3601
6664,3603
6664,3604
6664,12560
6664,3418
6664,3419
6664,3420
6664,11651
6664,3422
6664,3423
6664,10068
6664,3608
6664,3609
6664,8573
6664,8574
6664,3552
6664,10067
6664,3355
6664,3356
6664,3357
6664,3358
6664,3359
6664,3360
6664,3361
6664,3554
6664,3555
6664,3557
6664,12521
6664,3559
6664,3560
6664,3561
6664,9015
6664,3562
6664,3563
6664,8920
6664,3564
6664,3565
6664,3566
6664,3567
6664,3568
6664,9127
6664,3371
6664,3372
6664,3373
6664,3407
6664,3375
6664,3376
6664,3377
6664,3378
6664,3379
6664,3085
6664,3086
6664,3087
6664,3088
6664,3089
6664,11897
6664,11898
6664,3091
6664,3242
6664,3244
6664,3245
6664,11307
6664,3248
6664,8691
11202,674
11202,675
11202,596
11202,597
11202,599
11202,11071
11202,11053
11202,11065
11202,11055
11202,11069
11202,11002
6617,695
6617,722
6617,723
6617,724
6617,725
6617,727
6617,728
6617,729
6617,730
6617,731
6617,733
6617,735
6617,742
6617,497
6617,498
6617,499
6617,500
6617,512
6617,12071
6617,516
6617,517
6617,518
6617,519
6617,520
6617,10976
6617,231
6617,696
6617,91
6617,93
6617,11638
6617,95
6617,4881
6617,4882
6617,4883
6617,4884
6617,11542
6617,542
6617,584
6617,585
6617,586
6617,12815
6617,589
6617,590
6617,591
6617,593
6617,594
6617,11046
6617,359
6617,360
6617,12816
6617,363
6617,364
6617,365
6617,366
6617,368
6617,370
6617,371
6617,372
6617,373
6617,374
6617,375
6617,376
6617,377
6617,744
6617,646
6656,12212
6656,3092
6656,1873
6656,2836
34543,12716
34543,6512
34543,2093
34543,2094
34543,2095
34543,6932
34543,6933
34543,6934
34543,6935
34543,6936
34543,6937
34543,6938
34543,6939
34543,8852
34543,6941
34543,6942
34543,6943
34543,6944
34543,6945
34543,6946
34543,6766
34543,6767
34543,11932
34543,6768
34543,6914
34543,6660
34543,8483
34543,6706
34543,6707
34543,6708
34543,11872
17707,11764
17707,5180
17707,5816
17707,5817
17707,11490
17707,12064
17707,12316
17707,12346
17707,12317
17707,11491
17707,11489
17707,5972
17707,5973
17707,5974
17707,5975
13684,12716
13684,6631
13684,10519
13684,10520
13684,10521
13684,10522
13684,11379
13684,11375
13684,12392
13684,11255
6706,12949
6706,5634
6706,5635
6706,5636
6706,5637
6706,5638
6706,5639
6706,5640
6706,5641
6706,5642
6706,5643
6706,5644
6706,5645
6706,10668
6706,5646
6706,5647
6706,5648
6706,11864
6706,5651
6706,5652
6706,5653
6706,5654
6706,5655
6706,5656
6706,5657
6706,5658
6706,5659
6706,5660
6706,5661
6706,5662
6706,5663
6706,5664
6706,5665
6706,10880
6704,5768
6704,5665
6704,5265
6704,5266
6704,5267
6704,5268
6704,5269
6704,5270
6704,5271
6704,5272
6704,5273
6704,5274
6704,5180
6704,11819
6704,5277
6704,5278
6704,5279
6704,5280
6704,5281
6704,5282
6704,5283
6704,5284
6704,5285
6704,9019
6704,5288
6704,5292
6704,5293
6704,5295
6704,5296
6704,5297
6704,5298
6704,10163
6704,12828
6704,9524
6704,6031
6704,6032
6704,6033
6704,6034
6704,6035
6704,6036
6704,5306
6704,10188
6704,6039
6704,5321
6704,5322
6704,5323
6704,5324
6704,5325
6704,5326
6704,5327
6704,5328
6704,11240
6704,11609
6704,8989
6704,5338
6704,5339
6704,5340
6704,5341
6704,5342
6704,9435
6704,7093
6704,7094
6704,7207
6704,8654
6676,4032
6676,4028
6676,4236
6676,4237
6676,4238
6676,4239
6676,4240
6676,4241
6676,4228
6676,4053
6676,4054
6676,4055
6676,4056
6676,4057
6676,4058
6676,4059
6676,4060
6676,4061
6676,4062
6676,4063
6676,11263
6676,4065
6676,4066
6676,4001
6676,4002
6676,4194
6676,4195
6676,4196
6676,4197
6676,4204
6676,4205
6676,10866
6620,95
6620,4881
6620,4882
6620,4883
6620,4884
6620,11542
6620,4887
6620,9136
6620,548
6620,13115
6620,550
6620,13078
6620,9124
6620,554
6620,555
6620,557
6620,559
6620,860
6620,13085
6620,863
6620,864
6620,865
6620,866
6620,867
6620,869
6620,871
6620,9135
6620,873
6620,12518
6620,1129
6620,746
6620,2146
6620,2148
6620,11252
6700,4845
6700,4846
6700,4847
6700,4848
6700,4849
6700,4850
6700,4851
6700,4942
6700,4943
6700,4944
6700,4945
6700,4946
6700,4947
6700,4948
6700,4949
6700,4950
6700,4951
6700,4952
6700,4953
6700,4954
6700,4955
6700,4956
6700,4957
6700,4958
6700,5133
6700,5134
6700,12795
6700,4962
6700,4963
6700,4964
6700,4965
6700,12046
6700,4966
6700,4967
6700,10948
34045,8928
34045,7155
34045,12933
34045,7156
34045,8921
34045,8930
34045,8931
34045,8932
34045,8933
34045,8934
34045,8935
34045,7185
34045,8936
34045,9030
34045,8937
34045,8938
34045,7081
34045,7082
34045,7083
34045,7084
34045,7085
34045,8939
34045,7076
34045,7077
34045,7169
34045,7170
34045,8940
34045,8941
34045,10737
34045,5342
34045,9435
34045,7093
34045,7094
34045,7259
34045,7092
34045,10748
34045,8943
34045,8944
34045,7087
34045,7088
34045,7150
34045,7151
34045,8945
34045,8946
34045,7173
34045,7174
34045,7175
34045,7176
34045,7177
34045,8948
34045,9031
34045,7200
34045,7201
34045,8949
34045,8951
34045,7066
34045,7067
34045,7068
34045,7069
34045,7070
34045,7071
34045,8952
34045,7217
6668,3552
6668,10440
6668,8626
6668,11685
6668,11567
6668,3711
6668,3460
6668,3461
6668,8600
6668,3463
6668,3464
6668,12592
6668,12806
6668,3476
6668,3068
6668,3069
6668,3904
6667,3061
6667,3479
6667,3062
6667,11108
6667,3064
6667,3065
6667,3066
6667,7643
6667,3780
6667,12182
6667,9224
6667,3782
6667,3783
6667,3784
6667,3785
6667,3314
6667,3786
6667,3315
6667,3316
6667,3261
6667,11827
6667,11259
6667,12241
6667,3214
6667,3215
6667,3216
6667,11940
6667,3218
6667,3219
6667,3220
6667,3792
6667,3793
6667,3794
6667,3795
6667,10387
6667,3796
6667,3797
6667,3798
6667,3799
6667,3800
6667,11766
6667,1885
6667,1886
6667,1887
6667,1888
6667,10205
6667,10204
6667,1891
6667,1892
6667,1893
6667,12827
6667,1478
6667,12777
6667,1480
6667,1481
6667,2742
31820,7260
31820,7261
31820,12082
31820,9291
31820,9292
31820,9297
31820,10835
31820,12434
31820,12435
31820,12436
31820,12437
31820,12438
31820,12439
31820,12440
31820,11903
31820,11612
31820,13098
31820,12443
31820,12522
31820,10648
31820,10646
31820,10673
6693,9129
6693,9128
6693,1487
6693,4491
6693,4832
6693,8653
6738,5122
6738,5046
6738,5047
6738,8566
6738,12695
6738,13052
6738,6470
6738,6471
6738,5285
6738,9019
6738,5288
6738,5292
6738,5293
6738,5295
6738,5296
6738,5297
6738,5298
6738,10642
6738,13055
6738,10871
6738,10648
6738,10646
6738,10644
6738,11329
6738,11331
6738,7161
6738,8989
6738,5338
6738,5339
6738,7146
6738,7147
6738,7093
6738,7094
6738,7214
6679,12955
6679,11595
6679,11604
6679,11605
6679,4384
6679,4385
6679,4386
6679,4387
6679,4388
6679,12349
6679,4391
6679,4392
6679,4393
6679,4394
6679,4395
6679,4189
6679,4190
6679,4243
6679,4244
6679,10621
6679,4246
6679,4247
6679,4248
6679,4398
6679,4399
6679,4400
6679,4401
6679,4403
6679,12350
6679,4406
6679,4407
6679,8605
6679,4409
6679,4410
6679,4414
6679,4415
6679,4416
6679,4417
6679,4418
6679,4419
6679,4420
6679,12122
6679,4422
6679,4423
6679,4337
6616,639
6616,640
6616,641
6616,10070
6616,642
6616,643
6616,644
6616,74
6616,11
6616,12348
6616,12334
6616,11311
6616,12330
6616,12331
6616,10591
6678,4319
6678,4527
6678,4321
6678,4322
6678,4323
6678,4324
6678,4295
6678,4296
6678,4297
6678,4298
6678,4299
6678,4300
6678,4301
6678,4200
6678,4201
6678,4203
6678,4204
6678,4205
6678,10866
6675,4154
6675,4155
6675,4156
6675,4157
6675,4158
6675,4159
6675,4160
6675,4161
6675,4113
6675,4114
6675,4115
6675,4141
6675,4142
6675,12898
6628,8563
6628,1652
6628,12666
6628,1654
6628,1656
6628,1657
6628,1658
6628,2023
6628,2024
6628,12184
6628,1660
6628,1661
6628,1662
6628,1663
6628,1664
6628,1665
6628,1667
6628,1666
6628,1668
6628,1670
6628,1671
6628,1672
6628,1673
6628,1675
6628,1676
6628,1678
6628,1679
6628,1680
6628,1681
6628,1682
6628,1683
6628,1195
6628,1196
6628,1070
6628,1081
6628,1082
6628,1083
6628,1064
6628,1832
6663,8575
6663,3611
6663,3612
6663,3133
6663,3134
6663,3652
6663,3653
6663,3654
6663,3655
6663,3656
6663,9193
6663,3659
6663,3660
6663,3661
6663,3662
6663,2325
6663,11682
6663,3623
6663,2646
6663,2647
6663,2329
6663,2330
6663,2331
6663,2332
6663,2333
6663,2335
6663,10929
22638,3806
22638,3061
22638,3479
22638,3062
22638,3770
22638,3772
22638,3773
22638,3774
22638,9210
22638,3731
22638,3732
22638,11961
22638,11579
22638,11962
22638,9239
22638,9235
22638,10141
22638,3831
22638,3834
22638,9241
22638,11964
22638,11965
22638,3843
22638,11960
22638,11958
22638,3842
22638,11957
22638,11959
22638,11557
22638,10592
22638,9981
22638,3929
22638,9418
22638,3908
22638,9714
22638,3202
22638,12280
22638,3195
6715,6166
6715,6168
6715,6169
6715,6170
6715,11545
6715,6172
6715,6173
6715,6139
6715,5437
6715,5438
6715,5439
6715,5440
6715,5441
6715,5442
6715,5444
6715,9083
6715,5446
6715,10445
6715,5447
6715,5448
6715,6194
6715,4928
6715,8282
6715,11270
40855,6341
40855,6342
40855,6196
40855,6202
40855,6203
40855,6204
40855,6205
40855,6206
40855,6207
40855,6208
40855,6209
40855,6210
40855,6211
40855,6212
40855,6213
40855,6214
40855,6215
40855,6216
40855,6217
40855,6218
40855,6219
40855,6220
40855,8488
40855,6223
40855,6224
40855,11205
40855,6226
6748,5217
6748,6738
6748,4891
6748,4892
6748,4893
6748,9005
6748,7636
6748,7637
6748,4903
6748,4904
6748,4905
6748,13110
6748,4906
6748,4907
6748,4908
6748,11851
6748,11850
6748,7638
6748,5007
6748,5009
6748,5084
6748,5085
6748,5086
6748,5087
6748,5088
6748,5089
6748,5090
6748,12534
6748,10918
6748,10898
6748,4965
6748,12046
6748,4966
6748,4967
6748,10948
32799,2477
32799,2433
32799,2434
32799,2478
32799,2479
32799,2480
32799,2481
32799,2482
32799,12571
32799,2484
32799,2485
32799,2486
32799,2487
32799,2488
32799,11194
32799,2489
32799,2490
32799,2491
32799,2492
32799,2493
32799,12406
32799,2717
6841,3195
6841,3780
6841,12182
6841,9224
6841,3782
6841,3783
6841,3784
6841,3785
6841,3314
6841,3786
6841,3315
6841,3316
6841,3261
6841,11827
6841,11259
6841,12241
6841,3214
6841,3215
6841,3216
6841,3217
6841,3218
6841,3219
6841,3220
6841,3221
6841,3239
6841,3240
6841,3241
6841,3242
6841,3244
6841,3245
6841,11307
6841,3248
6841,8687
6841,2107
6841,8714
6841,2869
6841,10034
6841,10028
6841,11451
6841,10021
6841,10017
6841,13094
6841,2821
6841,11874
6841,10013
6841,8743
6841,2110
6841,909
6841,910
6841,911
6841,912
6841,915
6841,916
6841,917
6841,918
6841,689
6841,919
6841,11589
6841,922
6841,923
6841,924
6841,925
6841,926
6841,927
6841,10619
6841,855
6841,856
6841,928
6841,929
6841,11088
6841,932
6841,933
6841,9054
6841,468
6841,469
6841,12791
6841,218
6841,4879
6841,1013
6841,9366
6841,1016
16718,79
16718,859
16718,10400
16718,4881
16718,4882
16718,4883
16718,4884
16718,11542
16718,542
16718,584
16718,585
16718,586
16718,12815
16718,589
16718,590
16718,1379
16718,109
16718,569
16718,570
16718,571
16718,572
16718,573
16718,361
16718,576
16718,577
16718,578
16718,579
16718,580
16718,581
16718,582
16718,583
16718,607
16718,608
16718,609
16718,610
16718,11486
16718,11793
6805,7925
6805,7927
6805,7928
6805,7930
6805,7931
6805,7932
6805,7933
6805,7934
6805,7935
6805,7936
6805,7937
6805,7938
6805,7939
6805,7940
6805,9900
6805,7946
6805,10852
6805,7947
6805,7948
6805,7823
6805,7824
6805,7825
6805,7826
6805,7696
6805,7697
6805,7698
6805,7699
6805,9683
6805,7700
6805,7701
6805,7702
6805,7703
6805,7704
6805,7705
6805,7706
6805,10888
16718,11526
16718,11524
16718,11522
16718,11474
16718,11427
16718,11475
34543,6781
34543,6782
34543,6783
34543,6915
34543,6916
34543,6917
34543,6918
34543,6919
34543,6920
34543,6921
34543,6922
34543,6923
34543,6924
34543,6925
34543,6926
34543,6927
34543,6928
34543,6929
34543,6930
34543,6931
34543,12172
34543,6540
34543,6541
34543,12717
30044,9433
30044,9157
30044,11572
30044,3288
30044,3289
30044,9482
30044,9480
30044,12856
30044,9478
30044,3274
30044,12561
30044,3290
30044,3291
30044,3292
30044,9943
30044,12083
30044,3295
30044,3296
30044,3297
30044,3298
30044,11827
30044,10099
30044,10100
30044,11207
30044,10101
30044,10191
30044,10860
30040,12647
30040,12018
30040,3381
30040,3382
30040,3383
30040,3384
30040,12780
30040,3778
30040,3478
30040,11108
30040,3064
30040,3872
30040,9257
30040,9386
30040,9387
30040,9388
30040,9389
30040,9390
30040,9391
30040,10401
30040,11949
30040,9365
30040,9382
30040,9383
30040,9384
30040,10195
30040,3843
30040,3844
30040,3845
30040,3846
30040,3847
30044,11942
30044,10192
30044,10095
30044,13116
30044,10096
30044,10326
30044,10581
30044,3317
30044,3265
30044,3266
30044,3267
30044,3268
30044,10583
30044,9500
30044,3270
30044,3271
30044,3272
30044,3273
30044,9477
30044,12855
30044,12536
30044,9481
30044,3285
30044,9159
30044,9483
6685,4494
6685,11706
6685,4496
6685,4497
6685,9056
6685,8643
6685,1487
6685,11639
6685,11641
6685,11585
6685,4440
6685,4441
6685,4534
6685,4535
6685,4536
6685,4355
6685,4537
6685,4538
6685,4539
6685,4540
6685,4541
6685,4542
6685,4543
6685,4544
6685,4545
6685,4546
6685,4547
6685,4548
6685,4549
6685,4550
6685,4551
6612,378
6612,379
6612,12663
6612,1269
6612,1271
6612,1273
