route_id,route_short_name,route_long_name,route_type,direction_id,shape_id,route_segment_km,segment_start_km,segment_end_km,stop_before_id,stop_before_name,stop_before_dist_km,stop_after_id,stop_after_name,stop_after_dist_km,bunching_events,severe_events,high_events,moderate_events,avg_gap_km,median_gap_km,closest_gap_km,vehicles_involved,active_timestamps
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,3.5,3.5,4.0,317,Northbound Alma St @ W 10 Ave,3.39,393,Eastbound W 4th Ave @ Collingwood St,4.24,9,3,3,3,0.19,0.187,0.049,3,7
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,12.5,12.5,13.0,945,Eastbound E Hastings St @ Princess Ave,12.46,948,Eastbound E Hastings St @ Glen Dr,13.2,9,1,3,5,0.272,0.287,0.0,4,9
6624,019,Kingsway,Regular Bus,1,312413,4.0,4.0,4.5,1195,Westbound Kingsway @ Rupert St,3.87,701,Westbound Kingsway @ Slocan St,4.85,9,1,3,5,0.229,0.254,0.079,2,9
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,17.5,17.5,18.0,5936,Westbound 72 Ave @ 142 St,17.48,5463,Westbound 72 Ave @ 138 St,18.2,9,2,2,5,0.226,0.307,0.039,3,9
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,18.5,18.5,19.0,1121,Eastbound W 51 Ave @ Arbutus St,18.18,1124,Southbound West Blvd @ W 60 Ave,19.21,9,2,0,7,0.258,0.317,0.066,4,9
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,3.0,3.0,3.5,1029,Northbound West Blvd @ W 45 Ave,2.81,1033,Northbound West Blvd @ W 37 Ave,3.63,9,0,3,6,0.27,0.304,0.11,2,9
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,5.0,5.0,5.5,12812,Eastbound W 4th Ave @ Balaclava St,4.82,400,Eastbound W 4th Ave @ Balsam St,5.87,9,0,1,8,0.351,0.344,0.141,4,9
6625,020,Victoria,Regular Bus,1,312428,8.5,8.5,9.0,980,Southbound Victoria Dr @ E 26 Ave,8.31,706,Southbound Victoria Dr @ E 33 Ave,9.15,9,0,0,9,0.343,0.332,0.258,2,9
6641,099,Broadway B-Line,B-Line,0,312527,2.5,2.5,3.0,271,Eastbound University Blvd @ Allison Rd,0.47,279,Eastbound W 10 Ave @ Sasamat St,3.04,8,0,1,7,0.391,0.436,0.236,3,8
37810,R4,41st Avenue,RapidBus,0,313452,6.5,6.5,7.0,1896,Westbound W 16 Ave @ Wesbrook Mall,1.76,12625,Dunbar Loop @ Bay 7,7.62,8,2,1,5,0.25,0.319,0.023,7,8
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,5.0,5.0,5.5,5179,Southbound 150 St @ 10600 Block,4.9,5180,Guildford Exchange @ Bay 1,5.51,8,1,5,2,0.188,0.198,0.039,2,8
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,10.0,10.0,10.5,586,Westbound W 4th Ave @ Maple St,9.86,589,Westbound W 4th Ave @ Balsam St,10.56,8,0,5,3,0.236,0.172,0.171,3,7
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2.0,2.0,2.5,499,Westbound Dundas St @ Wall St,1.92,12071,Westbound Powell St @ Clark Dr,2.91,8,2,3,3,0.22,0.211,0.0,3,6
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,15.5,15.5,16.0,437,Eastbound Powell St @ Commercial Dr,15.38,440,Eastbound Dundas St @ Lakewood Dr,16.03,8,1,3,4,0.205,0.213,0.0,4,7
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,17.0,17.0,17.5,685,Southbound Nanaimo St @ E 1st Ave,16.74,690,Southbound Nanaimo St @ E Broadway,17.54,8,6,1,1,0.121,0.093,0.022,4,8
6624,019,Kingsway,Regular Bus,0,312403,7.0,7.0,7.5,1146,Eastbound Kingsway @ Carolina St,6.85,1149,Eastbound Kingsway @ Glen Dr,7.82,8,3,1,4,0.196,0.218,0.038,2,8
6624,019,Kingsway,Regular Bus,1,312413,12.5,12.5,13.0,13126,Westbound W Pender St @ Howe St,12.36,1484,Westbound W Pender St @ Bute St,13.06,8,2,1,5,0.303,0.404,0.051,3,8
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,15.5,15.5,16.0,1108,Southbound Arbutus St @ W King Edward Ave,15.21,1112,Southbound Arbutus St @ W 32 Ave,16.14,8,2,0,6,0.249,0.284,0.018,4,8
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,17.5,17.5,18.0,370,Southbound Dunbar St @ W King Edward Ave,17.32,374,Southbound Dunbar St @ W 33 Ave,18.15,8,1,5,2,0.178,0.185,0.054,4,8
6625,020,Victoria,Regular Bus,1,312428,1.5,1.5,2.0,939,Eastbound W Hastings St @ Homer St,1.44,942,Eastbound E Hastings St @ Main St,2.33,8,0,4,4,0.301,0.295,0.182,2,8
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,1.5,1.5,2.0,497,Westbound Dundas St @ N Garden Dr,1.48,500,Westbound Powell St @ Victoria Dr,2.11,8,1,4,3,0.194,0.142,0.0,3,6
6625,020,Victoria,Regular Bus,1,312428,2.5,2.5,3.0,942,Eastbound E Hastings St @ Main St,2.33,946,Eastbound E Hastings St @ Hawks Ave,3.24,8,0,5,3,0.212,0.16,0.127,1,8
6625,020,Victoria,Regular Bus,1,312428,5.0,5.0,5.5,1246,Southbound Commercial Diversion @ Adanac St,4.89,1250,Southbound Commercial Dr @ Graveley St,5.68,8,2,4,2,0.187,0.201,0.1,2,8
6642,100,Marine Drive,Regular Bus,0,312532,8.5,8.5,9.0,1852,Eastbound SE Marine Dr @ Fieldstone Ave,8.29,2165,Eastbound Marine Dr @ Joffre Ave,9.45,8,4,0,4,0.232,0.202,0.023,4,8
6624,019,Kingsway,Regular Bus,0,312403,10.5,10.5,11.0,668,Eastbound Kingsway @ Slocan St,10.32,1157,Eastbound Kingsway @ Killarney St,11.04,8,0,0,8,0.389,0.411,0.329,2,8
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,13.5,13.5,14.0,429,Eastbound E Cordova St @ Main St,13.21,12070,Eastbound Cordova Diversion @ Hawks Ave,14.11,8,2,4,2,0.158,0.149,0.0,4,6
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,17.0,17.0,17.5,5904,Westbound 108 Ave @ 140 St,16.37,11720,Southbound University Dr @ 107A Ave,17.77,8,0,4,4,0.298,0.258,0.193,2,8
6619,009,Broadway,Regular Bus,1,312305,1.5,1.5,2.0,912,Westbound E Broadway @ Windermere St,1.04,917,Westbound E Broadway @ Penticton St,2.13,8,3,0,5,0.256,0.326,0.068,3,8
6624,019,Kingsway,Regular Bus,0,312403,6.5,6.5,7.0,1144,Eastbound Kingsway @ E 12 Ave,6.38,1147,Eastbound Kingsway @ Fraser St,7.13,8,0,4,4,0.271,0.252,0.111,3,8
6624,019,Kingsway,Regular Bus,0,312405,1.0,1.0,1.5,9487,Eastbound W Georgia St @ Gilford St,0.95,1382,Eastbound W Pender St @ Nicola St,1.6,8,0,0,8,0.335,0.335,0.255,2,8
6636,049,49th Avenue,Regular Bus,0,312498,11.5,11.5,12.0,1979,Eastbound W 49 Ave @ Montgomery St,11.3,13008,Eastbound W 49th Ave @ Tisdall St,12.05,8,1,3,4,0.252,0.213,0.081,5,8
37810,R4,41st Avenue,RapidBus,0,313452,14.5,14.5,15.0,255,Eastbound E 41 Ave @ Main St,13.7,655,Eastbound E 41 Ave @ Knight St,15.59,8,2,2,4,0.246,0.241,0.037,5,8
6624,019,Kingsway,Regular Bus,1,312413,7.5,7.5,8.0,1203,Westbound Kingsway @ Inverness St,7.18,1206,Westbound Kingsway @ Fraser St,8.08,8,0,5,3,0.245,0.216,0.131,5,8
6625,020,Victoria,Regular Bus,0,312419,2.0,2.0,2.5,1219,Northbound Victoria Dr @ Waverley Ave,1.87,661,Northbound Victoria Dr @ E 38 Ave,2.83,8,4,1,3,0.235,0.172,0.012,2,8
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,3.5,3.5,4.0,1097,Northbound Renfrew St @ Grant St,3.29,1100,Northbound Renfrew St @ E Georgia St,4.05,8,2,4,2,0.18,0.182,0.019,2,8
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,4.0,4.0,4.5,518,Westbound Powell St @ Heatley Ave,3.92,520,Westbound Powell St @ Gore Ave,4.52,8,3,3,2,0.152,0.139,0.013,3,6
6625,020,Victoria,Regular Bus,0,312419,1.0,1.0,1.5,1215,Northbound Victoria Dr @ Upland Dr,0.88,1218,Northbound Victoria Dr @ E 49 Ave,1.65,8,1,1,6,0.359,0.396,0.079,3,8
37810,R4,41st Avenue,RapidBus,0,313452,2.0,2.0,2.5,1896,Westbound W 16 Ave @ Wesbrook Mall,1.76,12625,Dunbar Loop @ Bay 7,7.62,8,1,3,4,0.261,0.241,0.029,8,8
6625,020,Victoria,Regular Bus,1,312428,3.5,3.5,4.0,947,Eastbound E Hastings St @ Campbell Ave,3.42,949,Eastbound E Hastings St @ Clark Dr,4.0,7,1,4,2,0.194,0.217,0.07,1,7
6624,019,Kingsway,Regular Bus,0,312403,13.0,13.0,13.5,1165,Eastbound Kingsway @ Boundary Rd,12.87,1168,Eastbound Kingsway @ Patterson Ave,13.62,7,1,5,1,0.202,0.201,0.04,4,7
6625,020,Victoria,Regular Bus,0,312419,4.0,4.0,4.5,665,Northbound Victoria Dr @ Kingsway,3.78,1225,Northbound Victoria Diversion @ Victoria Dr,4.73,7,1,3,3,0.248,0.14,0.072,2,7
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,16.0,16.0,16.5,1046,Southbound Renfrew St @ E Hastings St,15.97,1049,Southbound Renfrew St @ William St,16.72,7,0,2,5,0.317,0.301,0.158,4,7
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,2.5,2.5,3.0,1093,Northbound Renfrew St @ E 7th Ave,2.46,1096,Northbound Renfrew St @ E 1st Ave,3.09,7,0,3,4,0.252,0.265,0.103,2,5
6624,019,Kingsway,Regular Bus,0,312403,13.5,13.5,14.0,1167,Eastbound Kingsway @ Inman Ave,13.39,1170,Eastbound Kingsway @ Wilson Ave,14.01,7,1,6,0,0.153,0.203,0.0,4,7
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,1.5,1.5,2.0,308,Northbound Dunbar St @ W 28 Ave,1.44,311,Northbound Dunbar St @ W 22 Ave,2.08,7,1,4,2,0.205,0.158,0.074,3,7
37810,R4,41st Avenue,RapidBus,1,313453,10.0,10.0,10.5,12632,Westbound W 41 Ave @ East Blvd,9.46,297,Westbound W 41 Ave @ Carnarvon St,10.86,7,0,1,6,0.362,0.413,0.122,5,7
6642,100,Marine Drive,Regular Bus,1,312538,11.0,11.0,11.5,2229,Westbound SE Marine Dr @ Ross St,10.58,12842,Westbound SE Marine Dr @ Prince Edward St,11.72,7,1,1,5,0.266,0.305,0.072,2,7
6642,100,Marine Drive,Regular Bus,0,312532,5.5,5.5,6.0,2161,Eastbound SE Marine Dr @ Argyle St,5.47,1847,Eastbound SE Marine Dr @ Gladstone St,6.27,7,0,0,7,0.305,0.324,0.279,2,7
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,6.0,6.0,6.5,12811,Eastbound W 4th Ave @ Blenheim St,5.88,397,Eastbound W 4th Ave @ Macdonald St,6.58,7,0,2,5,0.328,0.403,0.141,3,6
37810,R4,41st Avenue,RapidBus,0,313452,7.5,7.5,8.0,1896,Westbound W 16 Ave @ Wesbrook Mall,1.76,381,Eastbound W 41 Ave @ Carnarvon St,8.49,7,1,1,5,0.378,0.482,0.0,6,7
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,8.5,8.5,9.0,11475,Southbound Granville St @ Drake St,8.12,542,Westbound W 5th Ave Offramp @ Granville St,9.47,7,0,0,7,0.418,0.452,0.26,4,5
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,19.0,19.0,19.5,1059,Southbound Renfrew St @ E 17 Ave,18.89,1062,Southbound Nootka St @ E 25 Ave,19.7,7,1,5,1,0.173,0.147,0.072,4,7
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,11.5,11.5,12.0,591,Westbound W 4th Ave @ Macdonald St,11.2,11046,Westbound W 4th Ave @ Collingwood St,12.18,7,0,0,7,0.393,0.433,0.282,3,7
6705,321,King George Blvd,Regular Bus,0,312945,19.0,19.0,19.5,5473,Northbound King George Blvd @ 8600 Block,18.84,5475,Northbound King George Blvd @ 91 Ave,19.66,7,4,1,2,0.128,0.049,0.012,3,7
6627,025,King Edward,Regular Bus,0,312450,13.0,13.0,13.5,1530,Eastbound E King Edward Ave @ Main St,12.79,1533,Eastbound E King Edward Ave @ Fraser St,13.6,7,2,3,2,0.198,0.123,0.079,1,7
6705,321,King George Blvd,Regular Bus,1,312952,19.0,19.0,19.5,5534,Southbound 152 St @ 26 Ave,18.9,5536,Southbound 152 St @ 22 Ave,19.67,7,2,1,4,0.259,0.371,0.008,3,7
6627,025,King Edward,Regular Bus,1,312455,16.0,16.0,16.5,1600,Westbound W King Edward Ave @ Trafalgar St,15.99,13031,Westbound W King Edward Ave @ Quesnel Dr,16.56,7,0,2,5,0.263,0.311,0.106,3,7
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,4.0,4.0,4.5,1035,Northbound Arbutus St @ Quilchena Cres,3.97,1038,Northbound Arbutus St @ Nanton Ave,4.7,7,0,0,7,0.318,0.291,0.277,2,7
37810,R4,41st Avenue,RapidBus,1,313453,1.5,1.5,2.0,1190,Westbound E 41 Ave @ Rupert St,1.24,1076,Westbound E 41 Ave @ Clarendon St,2.14,7,1,1,5,0.329,0.38,0.043,5,7
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,15.0,15.0,15.5,12506,Eastbound St. Johns St @ Kyle St,14.57,12020,Moody Centre Station @ Bay 4,15.54,7,2,4,1,0.179,0.181,0.02,2,7
6641,099,Broadway B-Line,B-Line,1,312530,0.5,0.5,1.0,11606,Commercial-Broadway Station @ Bay 5,0.3,924,Westbound E Broadway @ Clark Dr,1.02,7,4,0,3,0.227,0.083,0.055,6,7
6625,020,Victoria,Regular Bus,0,312419,3.5,3.5,4.0,664,Northbound Victoria Dr @ E 32 Ave,3.46,1222,Northbound Victoria Dr @ E 26 Ave,4.12,7,1,6,0,0.194,0.23,0.05,2,7
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,16.0,16.0,16.5,439,Eastbound Powell St @ Victoria Dr,15.75,444,Northbound N Nanaimo St @ Eton St,16.74,7,2,1,4,0.248,0.286,0.054,4,7
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,16.0,16.0,16.5,680,Southbound Nanaimo St @ Adanac St,15.86,685,Southbound Nanaimo St @ E 1st Ave,16.74,7,1,2,4,0.286,0.341,0.035,3,7
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,10.5,10.5,11.0,3216,Westbound St. Johns St @ Buller St,10.11,3218,Westbound St. Johns St @ Moody St,11.08,7,0,1,6,0.377,0.408,0.24,2,7
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,9.0,9.0,9.5,11523,Northbound Granville St @ W Georgia St,8.88,35,Waterfront Station @ Bay 3,9.63,7,0,0,7,0.359,0.365,0.25,1,7
6625,020,Victoria,Regular Bus,0,312419,1.5,1.5,2.0,1217,Northbound Victoria Dr @ E 51 Ave,1.43,1220,Northbound Victoria Dr @ E 45 Ave,2.13,7,0,4,3,0.306,0.228,0.126,3,7
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,10.5,10.5,11.0,586,Westbound W 4th Ave @ Maple St,10.39,589,Westbound W 4th Ave @ Balsam St,11.09,7,0,4,3,0.244,0.172,0.171,2,7
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,18.5,18.5,19.0,7000,Westbound Cambie Rd @ Stolberg St,18.37,6624,Westbound Cambie Rd @ Hazelbridge Way,19.31,7,0,0,7,0.393,0.386,0.27,3,7
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,4.5,4.5,5.0,1037,Northbound Arbutus St @ Valley Dr,4.43,1039,Northbound Arbutus St @ W King Edward Ave,5.14,7,1,0,6,0.34,0.356,0.088,3,7
6636,049,49th Avenue,Regular Bus,0,312498,8.5,8.5,9.0,1964,Eastbound SW Marine Dr @ Balaclava St,8.02,1969,Eastbound W 49 Ave @ Balsam St,9.13,7,0,3,4,0.246,0.26,0.11,3,7
6624,019,Kingsway,Regular Bus,0,312403,7.5,7.5,8.0,9147,Eastbound Kingsway @ St. Catherines St,7.49,1150,Eastbound Kingsway @ Clark Dr,8.16,7,1,3,3,0.239,0.172,0.045,4,7
6636,049,49th Avenue,Regular Bus,0,312498,19.0,19.0,19.5,1659,Eastbound E 49 Ave @ Tyne St,18.67,2011,Eastbound Imperial St @ Mandy Ave,19.8,7,1,4,2,0.201,0.147,0.089,4,7
6627,025,King Edward,Regular Bus,1,312455,22.0,22.0,22.5,1610,Westbound W 16 Ave @ Pacific Spirit Park,21.11,10755,Northbound Wesbrook Mall @ 2900 Block,22.56,7,0,2,5,0.362,0.378,0.134,6,7
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,14.0,14.0,14.5,600,Westbound W 4th Ave @ NW Marine Dr,13.54,604,Southbound Blanca St @ W 4th Ave,14.68,7,0,4,3,0.251,0.22,0.11,3,6
6641,099,Broadway B-Line,B-Line,1,312530,9.0,9.0,9.5,11113,Westbound W Broadway @ Macdonald St,7.6,582,Westbound W 10 Ave @ Sasamat St,10.8,7,0,3,4,0.288,0.351,0.14,4,7
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,1.0,1.0,1.5,11243,Richmond-Brighouse Station @ Bay 4,0.69,11409,Northbound No. 3 Rd @ Alderbridge Way,1.71,7,0,3,4,0.286,0.274,0.177,3,7
6636,049,49th Avenue,Regular Bus,1,312507,5.0,5.0,5.5,11610,Westbound E 49 Ave @ Vivian St,4.78,2034,Westbound E 49 Ave @ Gladstone St,5.67,7,0,2,5,0.337,0.372,0.234,3,7
6625,020,Victoria,Regular Bus,1,312428,1.0,1.0,1.5,11616,Northbound Granville St @ W Pender St,0.97,12489,Eastbound W Hastings St @ Abbott St,1.76,7,0,0,7,0.34,0.352,0.252,1,7
6624,019,Kingsway,Regular Bus,1,312412,12.0,12.0,12.5,11638,Westbound W Pender St @ Hamilton St,11.92,9307,Westbound W Pender St @ Burrard St,12.61,7,0,4,3,0.216,0.203,0.149,1,7
6627,025,King Edward,Regular Bus,0,312450,9.5,9.5,10.0,1516,Eastbound W King Edward Ave @ Cypress St,9.25,1520,Eastbound W King Edward Ave @ Hudson St,10.33,7,4,1,2,0.169,0.052,0.052,1,7
6705,321,King George Blvd,Regular Bus,1,312952,20.0,20.0,20.5,5536,Southbound 152 St @ 22 Ave,19.67,5542,Southbound White Rock Centre @ Bay 11,20.67,7,2,5,0,0.16,0.183,0.025,2,7
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,8.0,8.0,8.5,91,Westbound W Pender St @ Carrall St,7.99,11638,Westbound W Pender St @ Hamilton St,8.52,7,0,2,5,0.333,0.315,0.213,3,7
6619,009,Broadway,Regular Bus,1,312305,7.5,7.5,8.0,9054,Westbound W Broadway @ Willow St,7.38,469,Westbound W Broadway @ Alder St,8.04,7,0,0,7,0.344,0.344,0.344,3,7
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,2.5,2.5,3.0,1027,Northbound West Blvd @ W 49 Ave,2.4,13138,Northbound West Blvd @ W 42 Ave,3.06,7,0,3,4,0.229,0.254,0.108,2,7
6642,100,Marine Drive,Regular Bus,0,312532,12.0,12.0,12.5,2172,Eastbound Marine Dr @ Royal Oak Ave,11.82,2174,Eastbound Marine Dr @ Gilley Ave,12.51,7,1,1,5,0.251,0.259,0.096,2,6
6624,019,Kingsway,Regular Bus,0,312403,4.5,4.5,5.0,232,Southbound Main St @ Keefer St,4.22,236,Southbound Main St @ Switchmen St,5.15,7,2,3,2,0.179,0.197,0.016,2,7
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,318514,4.5,4.5,5.0,498,Westbound Dundas St @ N Templeton Dr,4.35,512,Westbound Powell St @ Commercial Dr,5.15,7,1,3,3,0.238,0.211,0.0,2,7
6624,019,Kingsway,Regular Bus,0,312405,2.0,2.0,2.5,11220,Eastbound W Pender St @ Jervis St,1.89,76,Eastbound W Pender St @ Burrard St,2.56,7,1,3,3,0.264,0.236,0.076,4,7
37810,R4,41st Avenue,RapidBus,0,313452,6.0,6.0,6.5,1896,Westbound W 16 Ave @ Wesbrook Mall,1.76,12625,Dunbar Loop @ Bay 7,7.62,6,0,1,5,0.345,0.357,0.204,4,6
6636,049,49th Avenue,Regular Bus,1,312507,13.5,13.5,14.0,2065,Westbound W 49 Ave @ Macdonald St,13.43,2068,Westbound SW Marine Dr @ Blenheim St,14.36,6,0,1,5,0.352,0.345,0.239,2,6
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,14.0,14.0,14.5,5185,Northbound 150 St @ 10600 Block,13.94,5900,Westbound 108 Ave @ 148 St,14.78,6,0,2,4,0.258,0.281,0.103,2,6
6705,321,King George Blvd,Regular Bus,0,312945,17.5,17.5,18.0,5468,Northbound King George Blvd @ 78 Ave,17.09,5471,Northbound King George Blvd @ 8200 Block,18.15,6,1,2,3,0.24,0.243,0.092,3,6
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,1.0,1.0,1.5,5893,Northbound University Dr @ 105A Ave,0.75,5845,Eastbound 108 Ave @ King George Blvd,1.63,6,0,2,4,0.34,0.397,0.171,2,6
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,6.5,6.5,7.0,13122,Westbound E Hastings St @ Commercial Dr,6.23,506,Westbound E Hastings St @ Glen Dr,7.12,6,0,2,4,0.25,0.278,0.108,2,5
6642,100,Marine Drive,Regular Bus,1,312538,7.0,7.0,7.5,1809,Westbound SE Marine Dr @ Fieldstone Ave,6.93,1811,Westbound SE Marine Dr @ Jellicoe St,7.86,6,3,1,2,0.178,0.098,0.039,3,6
6705,321,King George Blvd,Regular Bus,0,312945,16.5,16.5,17.0,5465,Northbound King George Blvd @ 72 Ave,16.05,5468,Northbound King George Blvd @ 78 Ave,17.09,6,0,2,4,0.322,0.354,0.104,2,6
16718,014,Hastings/UBC Exchange,Regular Bus,0,312332,4.0,4.0,4.5,283,Eastbound W 10 Ave @ Camosun St,3.94,286,Eastbound W 10 Ave @ Highbury St,4.61,6,0,2,4,0.345,0.36,0.22,4,6
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,16.0,16.0,16.5,5903,Westbound 108 Ave @ 142 St,15.94,5860,Westbound 108 Ave @ 13600 Block,17.09,6,0,1,5,0.343,0.344,0.17,4,6
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,5.5,5.5,6.0,737,Westbound E Hastings St @ Nanaimo St,5.3,13122,Westbound E Hastings St @ Commercial Dr,6.23,6,1,1,4,0.295,0.353,0.0,2,5
6627,025,King Edward,Regular Bus,0,312450,18.5,18.5,19.0,1544,Eastbound E 22 Ave @ Boyd Diversion,18.12,1547,Eastbound E 22 Ave @ Cassiar St,19.08,6,0,3,3,0.242,0.243,0.109,2,6
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,15.5,15.5,16.0,678,Southbound Nanaimo St @ E Hastings St,15.46,682,Southbound Nanaimo St @ William St,16.25,6,2,1,3,0.263,0.288,0.044,3,6
6624,019,Kingsway,Regular Bus,1,312414,1.0,1.0,1.5,179,Northbound Main St @ E 2nd Ave,0.93,182,Northbound Main St @ National Ave,1.58,6,0,2,4,0.328,0.33,0.201,1,6
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,18.0,18.0,18.5,1120,Southbound Arbutus St @ W 49 Ave,17.94,1122,Southbound West Blvd @ W 53 Ave,18.53,6,2,0,4,0.266,0.325,0.063,5,6
16718,014,Hastings/UBC Exchange,Regular Bus,0,312332,0.5,0.5,1.0,271,Eastbound University Blvd @ Allison Rd,0.48,274,Eastbound University Blvd @ 5100 Block,1.53,6,1,5,0,0.16,0.156,0.042,2,6
6627,025,King Edward,Regular Bus,1,312455,17.5,17.5,18.0,1602,Westbound W King Edward Ave @ Blenheim St,17.04,313,Northbound Dunbar St @ W 18 Ave,18.21,6,0,3,3,0.284,0.3,0.101,3,6
6625,020,Victoria,Regular Bus,1,312428,4.0,4.0,4.5,948,Eastbound E Hastings St @ Glen Dr,3.67,1245,Southbound Commercial Dr @ Frances St,4.68,6,2,3,1,0.153,0.158,0.057,1,6
6627,025,King Edward,Regular Bus,1,312455,15.5,15.5,16.0,1597,Westbound W King Edward Ave @ Yew St,15.19,122,Westbound W King Edward Ave @ Macdonald St,16.21,6,1,0,5,0.367,0.443,0.0,4,6
6625,020,Victoria,Regular Bus,0,312419,7.5,7.5,8.0,1240,Northbound Commercial Diversion @ Venables St,7.42,504,Westbound E Hastings St @ McLean Dr,8.22,6,0,0,6,0.382,0.372,0.257,2,6
6619,009,Broadway,Regular Bus,0,312285,6.5,6.5,7.0,779,Eastbound E Broadway @ Kingsway,6.44,10620,Eastbound E Broadway  @ Fraser St,7.15,6,0,1,5,0.344,0.352,0.139,2,6
6624,019,Kingsway,Regular Bus,0,312405,4.0,4.0,4.5,21,Eastbound E Pender St @ Carrall St,3.76,234,Southbound Main St @ National Ave,4.71,6,0,0,6,0.428,0.413,0.402,1,6
6738,502,Fraser Hwy,Express / Regional,0,317228,5.5,5.5,6.0,6471,Eastbound Fraser Hwy @ 150 St,5.07,5288,Eastbound Fraser Hwy @ 156 St,6.5,6,1,0,5,0.282,0.293,0.048,1,6
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,0.5,0.5,1.0,8324,Northbound No. 3 Rd @ Park Rd,0.22,11387,Northbound No. 3 Rd @ Ackroyd Rd,1.12,6,0,4,2,0.263,0.205,0.149,2,6
6627,025,King Edward,Regular Bus,1,312455,10.5,10.5,11.0,1580,Westbound E King Edward Ave @ Fraser St,10.27,1583,Westbound E King Edward Ave @ Main St,11.09,6,0,2,4,0.274,0.35,0.112,2,6
16718,014,Hastings/UBC Exchange,Regular Bus,1,312348,1.5,1.5,2.0,4883,Southbound Howe St @ Robson St,1.2,542,Westbound W 5th Ave Offramp @ Granville St,3.41,6,1,0,5,0.288,0.299,0.0,3,6
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,11.0,11.0,11.5,11475,Southbound Granville St @ Drake St,10.26,542,Westbound W 5th Ave Offramp @ Granville St,11.61,6,0,0,6,0.4,0.385,0.289,4,6
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,16.5,16.5,17.0,5904,Westbound 108 Ave @ 140 St,16.37,5860,Westbound 108 Ave @ 13600 Block,17.09,6,0,4,2,0.252,0.226,0.158,4,6
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,12.0,12.0,12.5,429,Eastbound E Cordova St @ Main St,11.85,12070,Eastbound Cordova Diversion @ Hawks Ave,12.75,6,1,4,1,0.169,0.149,0.0,3,6
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,2.0,2.0,2.5,1025,Northbound West Blvd @ W 51 Ave,1.99,1028,Northbound West Blvd @ W 46 Ave,2.7,6,0,0,6,0.327,0.311,0.305,2,6
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,12.0,12.0,12.5,584,Westbound W 4th Ave @ Fir St,11.85,586,Westbound W 4th Ave @ Maple St,12.53,6,0,5,1,0.202,0.176,0.17,3,6
