route_id,route_short_name,route_long_name,direction_id,shape_id,scheduled_trip_count,shape_points,shape_length_km
6699,311,Scottsdale/Bridgeport Station,1,317909,12,255,29.17
6699,311,Scottsdale/Bridgeport Station,1,312909,12,255,29.17
6700,312,112 Street,0,312911,108,184,13.55
6700,312,112 Street,0,317910,108,184,13.55
6700,312,112 Street,0,317911,15,184,13.55
6700,312,112 Street,0,312910,14,184,13.55
6700,312,112 Street,1,312913,111,220,13.92
6700,312,112 Street,1,317913,111,220,13.92
6700,312,112 Street,1,317914,8,220,13.92
6700,312,112 Street,1,312912,8,220,13.92
6700,312,112 Street,1,312914,1,122,9.99
6700,312,112 Street,1,317912,1,122,9.99
6701,314,Surrey Central Station/Sunbury,0,317916,32,53,4.86
6701,314,Surrey Central Station/Sunbury,0,312919,32,53,4.86
6701,314,Surrey Central Station/Sunbury,0,312916,25,146,11.78
6701,314,Surrey Central Station/Sunbury,0,317919,25,146,11.78
6701,314,Surrey Central Station/Sunbury,0,312920,7,54,4.85
6701,314,Surrey Central Station/Sunbury,0,317915,7,54,4.85
6701,314,Surrey Central Station/Sunbury,0,317920,1,35,3.64
6701,314,Surrey Central Station/Sunbury,0,312915,1,35,3.64
6701,314,Surrey Central Station/Sunbury,1,312923,40,77,6.98
6701,314,Surrey Central Station/Sunbury,1,317921,40,77,6.98
6701,314,Surrey Central Station/Sunbury,1,317922,25,138,12.73
6701,314,Surrey Central Station/Sunbury,1,312922,25,138,12.73
6701,314,Surrey Central Station/Sunbury,1,312921,1,52,4.95
6701,314,Surrey Central Station/Sunbury,1,317923,1,51,4.84
6702,316,116 Street,0,312924,88,165,11.87
6702,316,116 Street,0,317925,88,165,11.87
6702,316,116 Street,0,317924,2,166,11.86
6702,316,116 Street,0,312925,2,166,11.86
6702,316,116 Street,1,312927,89,159,11.79
6702,316,116 Street,1,317926,89,159,11.79
6702,316,116 Street,1,317927,2,90,7.01
6702,316,116 Street,1,312926,2,90,7.01
6703,319,Scott Road,0,317929,219,191,12.42
6703,319,Scott Road,0,312930,218,191,12.42
6703,319,Scott Road,0,312931,19,191,12.42
6703,319,Scott Road,0,317928,19,191,12.42
6703,319,Scott Road,0,312929,12,183,12.0
6703,319,Scott Road,0,317930,11,183,12.0
6703,319,Scott Road,0,317931,8,183,12.0
6703,319,Scott Road,0,312928,8,183,12.0
6703,319,Scott Road,1,317932,239,211,13.05
6703,319,Scott Road,1,314712,237,211,13.05
6703,319,Scott Road,1,312932,20,202,12.52
6703,319,Scott Road,1,317933,18,202,12.52
6704,320,Langley/Fleetwood/Surrey Central Station,0,312934,113,285,24.87
6704,320,Langley/Fleetwood/Surrey Central Station,0,317934,113,285,24.87
6704,320,Langley/Fleetwood/Surrey Central Station,0,317935,100,95,8.17
6704,320,Langley/Fleetwood/Surrey Central Station,0,312933,100,95,8.17
6704,320,Langley/Fleetwood/Surrey Central Station,1,317937,101,306,24.54
6704,320,Langley/Fleetwood/Surrey Central Station,1,312937,101,306,24.54
6704,320,Langley/Fleetwood/Surrey Central Station,1,312935,99,81,7.45
6704,320,Langley/Fleetwood/Surrey Central Station,1,317939,99,81,7.45
6704,320,Langley/Fleetwood/Surrey Central Station,1,312938,7,311,24.92
6704,320,Langley/Fleetwood/Surrey Central Station,1,317936,7,311,24.92
6704,320,Langley/Fleetwood/Surrey Central Station,1,312936,2,87,7.86
6704,320,Langley/Fleetwood/Surrey Central Station,1,317938,2,87,7.86
6705,321,King George Blvd,0,312945,231,307,22.99
6705,321,King George Blvd,0,317942,231,307,22.99
6705,321,King George Blvd,0,312944,25,372,26.49
6705,321,King George Blvd,0,317943,25,372,26.49
6705,321,King George Blvd,0,312940,23,320,24.24
6705,321,King George Blvd,0,317947,23,320,24.24
6705,321,King George Blvd,0,317946,16,372,26.49
6705,321,King George Blvd,0,312941,16,372,26.49
6705,321,King George Blvd,0,317945,6,384,27.74
6705,321,King George Blvd,0,312942,6,384,27.74
6705,321,King George Blvd,0,312946,5,86,7.24
6705,321,King George Blvd,0,317941,5,86,7.24
6705,321,King George Blvd,0,312939,2,306,22.52
6705,321,King George Blvd,0,317948,2,306,22.52
6705,321,King George Blvd,0,317940,1,468,30.98
6705,321,King George Blvd,0,317944,1,369,26.39
6705,321,King George Blvd,0,312947,1,468,30.98
6705,321,King George Blvd,0,312943,1,369,26.39
6705,321,King George Blvd,1,312952,232,312,21.54
6705,321,King George Blvd,1,317952,232,312,21.54
6705,321,King George Blvd,1,317955,44,384,25.47
6705,321,King George Blvd,1,312949,44,384,25.47
6705,321,King George Blvd,1,317953,30,380,26.05
6705,321,King George Blvd,1,312951,30,380,26.05
6705,321,King George Blvd,1,317949,4,212,14.42
6705,321,King George Blvd,1,312954,4,102,7.22
6705,321,King George Blvd,1,317950,4,102,7.22
6705,321,King George Blvd,1,312955,4,212,14.42
6705,321,King George Blvd,1,312948,1,451,29.95
6705,321,King George Blvd,1,317954,1,279,18.8
6705,321,King George Blvd,1,317956,1,451,29.95
6705,321,King George Blvd,1,312950,1,279,18.8
6705,321,King George Blvd,1,312953,1,490,29.86
6705,321,King George Blvd,1,317951,1,490,29.86
6706,323,128 Street,0,312960,270,106,10.86
6706,323,128 Street,0,317959,270,106,10.86
6706,323,128 Street,0,317961,31,100,10.42
6706,323,128 Street,0,312958,31,100,10.42
6706,323,128 Street,1,314713,276,130,10.94
6706,323,128 Street,1,317963,270,130,10.94
6706,323,128 Street,1,317964,31,124,10.54
6706,323,128 Street,1,312963,25,124,10.54
6707,324,132 Street,0,312966,130,145,10.96
6707,324,132 Street,0,317967,130,145,10.96
6707,324,132 Street,0,317969,18,139,10.52
6707,324,132 Street,0,312964,17,139,10.52
6707,324,132 Street,1,317970,123,143,11.08
6707,324,132 Street,1,314715,123,143,11.08
6707,324,132 Street,1,317971,22,137,10.68
6707,324,132 Street,1,312967,22,137,10.68
6708,325,140 Street,0,317972,113,108,8.23
6708,325,140 Street,0,312971,112,108,8.23
6708,325,140 Street,0,317974,17,103,7.88
6708,325,140 Street,0,312969,16,103,7.88
6708,325,140 Street,0,312968,1,93,6.25
6708,325,140 Street,0,312970,1,103,7.77
6708,325,140 Street,0,317973,1,103,7.77
6708,325,140 Street,0,317975,1,93,6.25
6708,325,140 Street,1,317976,123,118,8.34
6708,325,140 Street,1,314716,123,118,8.34
6708,325,140 Street,1,317977,9,112,7.95
6708,325,140 Street,1,312972,9,112,7.95
6709,326,Guildford/Surrey Central Station,0,312973,49,163,12.6
6709,326,Guildford/Surrey Central Station,0,317979,49,163,12.6
6709,326,Guildford/Surrey Central Station,1,317980,41,174,12.24
6709,326,Guildford/Surrey Central Station,1,312976,40,174,12.24
6709,326,Guildford/Surrey Central Station,1,312975,16,175,12.24
6709,326,Guildford/Surrey Central Station,1,317981,16,175,12.24
6710,329,Surrey Central Station/Scottsdale,0,317982,10,151,11.32
6710,329,Surrey Central Station/Scottsdale,0,312979,10,151,11.32
6710,329,Surrey Central Station/Scottsdale,0,317983,8,149,10.86
6710,329,Surrey Central Station/Scottsdale,0,312978,8,149,10.86
6710,329,Surrey Central Station/Scottsdale,0,317984,1,97,6.09
6710,329,Surrey Central Station/Scottsdale,0,312977,1,97,6.09
6710,329,Surrey Central Station/Scottsdale,1,317985,16,143,11.22
6710,329,Surrey Central Station/Scottsdale,1,312981,16,143,11.22
6710,329,Surrey Central Station/Scottsdale,1,317986,2,79,5.17
6710,329,Surrey Central Station/Scottsdale,1,312980,2,79,5.17
6712,335,Newton Exchange/Surrey Central Station,0,317988,217,202,18.96
6712,335,Newton Exchange/Surrey Central Station,0,314717,213,202,18.96
6712,335,Newton Exchange/Surrey Central Station,0,317989,43,214,18.56
6712,335,Newton Exchange/Surrey Central Station,0,312984,42,214,18.56
6712,335,Newton Exchange/Surrey Central Station,0,312983,6,66,5.98
6712,335,Newton Exchange/Surrey Central Station,0,317990,6,66,5.98
6712,335,Newton Exchange/Surrey Central Station,0,317987,3,219,20.56
6712,335,Newton Exchange/Surrey Central Station,0,314718,3,219,20.56
6712,335,Newton Exchange/Surrey Central Station,1,317992,209,214,18.85
6712,335,Newton Exchange/Surrey Central Station,1,312991,209,214,18.85
6712,335,Newton Exchange/Surrey Central Station,1,317994,27,209,18.51
6712,335,Newton Exchange/Surrey Central Station,1,312989,25,209,18.51
6712,335,Newton Exchange/Surrey Central Station,1,317996,6,66,5.55
6712,335,Newton Exchange/Surrey Central Station,1,312987,6,66,5.55
6712,335,Newton Exchange/Surrey Central Station,1,317998,3,223,19.19
6712,335,Newton Exchange/Surrey Central Station,1,312985,3,223,19.19
6712,335,Newton Exchange/Surrey Central Station,1,312986,2,218,18.85
6712,335,Newton Exchange/Surrey Central Station,1,317997,2,218,18.85
6712,335,Newton Exchange/Surrey Central Station,1,312988,2,216,17.86
6712,335,Newton Exchange/Surrey Central Station,1,317995,2,216,17.86
6712,335,Newton Exchange/Surrey Central Station,1,312990,1,131,10.58
6712,335,Newton Exchange/Surrey Central Station,1,317993,1,131,10.58
6713,340,Scottsdale/22nd St Station,0,318007,147,283,16.97
6713,340,Scottsdale/22nd St Station,0,313000,147,283,16.97
6713,340,Scottsdale/22nd St Station,1,318008,138,241,16.04
6713,340,Scottsdale/22nd St Station,1,313001,138,241,16.04
6714,345,152 Street,0,318022,54,249,21.21
6714,345,152 Street,0,313010,53,249,21.21
6714,345,152 Street,0,313011,1,219,19.24
6714,345,152 Street,0,318021,1,219,19.24
6714,345,152 Street,1,313014,35,203,19.77
6714,345,152 Street,1,318023,35,203,19.77
6714,345,152 Street,1,318024,18,210,20.17
6714,345,152 Street,1,313013,18,210,20.17
6715,351,White Rock Centre/Bridgeport Station,0,318028,194,375,38.96
6715,351,White Rock Centre/Bridgeport Station,0,313019,194,375,38.96
6715,351,White Rock Centre/Bridgeport Station,0,318029,24,375,38.96
6715,351,White Rock Centre/Bridgeport Station,0,313018,24,375,38.96
6715,351,White Rock Centre/Bridgeport Station,1,313021,207,305,37.42
6715,351,White Rock Centre/Bridgeport Station,1,318030,207,305,37.42
6715,351,White Rock Centre/Bridgeport Station,1,318031,18,305,37.42
6715,351,White Rock Centre/Bridgeport Station,1,313020,18,305,37.42
6716,352,White Rock Centre/Bridgeport Station,0,313022,11,401,43.91
6716,352,White Rock Centre/Bridgeport Station,0,318032,11,401,43.91
6716,352,White Rock Centre/Bridgeport Station,1,313023,11,342,43.27
6716,352,White Rock Centre/Bridgeport Station,1,318033,11,342,43.27
6717,354,White Rock South/Bridgeport Station,0,313024,9,466,45.77
6717,354,White Rock South/Bridgeport Station,0,318034,9,466,45.77
6717,354,White Rock South/Bridgeport Station,1,318035,10,409,45.15
6717,354,White Rock South/Bridgeport Station,1,313026,8,409,45.15
6718,391,116 Street,0,318067,7,154,10.4
6718,391,116 Street,0,313057,6,154,10.4
6718,391,116 Street,1,313058,5,185,10.87
6718,391,116 Street,1,318068,5,185,10.87
6719,393,128 Street,0,313059,4,111,13.39
6719,393,128 Street,0,318070,4,111,13.39
6719,393,128 Street,0,318069,3,118,13.86
6719,393,128 Street,0,313060,3,118,13.86
6719,393,128 Street,1,318071,4,141,13.89
6719,393,128 Street,1,314722,4,141,13.89
6719,393,128 Street,1,313061,1,133,13.36
6719,393,128 Street,1,318072,1,133,13.36
6720,394,White Rock Centre/King George Station,0,318073,16,293,20.56
6720,394,White Rock Centre/King George Station,0,313062,15,293,20.56
6720,394,White Rock Centre/King George Station,1,318074,14,338,21.92
6720,394,White Rock Centre/King George Station,1,313063,14,338,21.92
6721,395,Langley Centre/King George Station,0,318075,11,256,20.65
6721,395,Langley Centre/King George Station,0,313064,11,256,20.65
6721,395,Langley Centre/King George Station,1,318076,9,282,21.42
6721,395,Langley Centre/King George Station,1,313065,9,282,21.42
6722,401,Brighouse Station/One Road,0,318077,185,102,9.16
6722,401,Brighouse Station/One Road,0,313066,184,102,9.16
6722,401,Brighouse Station/One Road,1,313068,179,93,9.78
6722,401,Brighouse Station/One Road,1,318078,179,93,9.78
6722,401,Brighouse Station/One Road,1,313067,10,94,9.36
6722,401,Brighouse Station/One Road,1,318079,10,94,9.36
6723,402,Brighouse Station/Two Road,0,313069,126,81,8.43
6723,402,Brighouse Station/Two Road,0,318080,126,81,8.43
6723,402,Brighouse Station/Two Road,1,313070,80,114,10.53
6723,402,Brighouse Station/Two Road,1,318082,80,114,10.53
6723,402,Brighouse Station/Two Road,1,313071,44,89,8.47
6723,402,Brighouse Station/Two Road,1,318081,44,89,8.47
6724,403,Bridgeport Station/Three Road,0,313074,126,132,12.98
6724,403,Bridgeport Station/Three Road,0,318084,96,132,12.98
6724,403,Bridgeport Station/Three Road,0,318083,92,132,12.98
6724,403,Bridgeport Station/Three Road,0,313073,62,132,12.98
6724,403,Bridgeport Station/Three Road,0,318085,8,35,2.26
6724,403,Bridgeport Station/Three Road,0,313072,8,35,2.26
6724,403,Bridgeport Station/Three Road,1,318088,107,151,13.59
6724,403,Bridgeport Station/Three Road,1,313077,94,160,13.55
6724,403,Bridgeport Station/Three Road,1,313076,74,151,13.59
6724,403,Bridgeport Station/Three Road,1,318087,61,160,13.55
6724,403,Bridgeport Station/Three Road,1,318086,15,160,13.55
6724,403,Bridgeport Station/Three Road,1,313078,15,160,13.55
6725,404,Brighouse Station/Four Road,0,318093,62,121,9.67
6725,404,Brighouse Station/Four Road,0,313079,62,121,9.67
6725,404,Brighouse Station/Four Road,0,313081,36,121,9.67
6725,404,Brighouse Station/Four Road,0,318091,36,121,9.67
6725,404,Brighouse Station/Four Road,0,313082,8,121,9.67
6725,404,Brighouse Station/Four Road,0,318090,8,121,9.67
6725,404,Brighouse Station/Four Road,1,318096,58,110,9.28
6725,404,Brighouse Station/Four Road,1,313084,58,110,9.28
6725,404,Brighouse Station/Four Road,1,313086,44,110,9.28
6725,404,Brighouse Station/Four Road,1,318094,44,110,9.28
6725,404,Brighouse Station/Four Road,1,318095,7,79,7.17
6725,404,Brighouse Station/Four Road,1,313085,7,79,7.17
6725,404,Brighouse Station/Four Road,1,318097,2,35,2.26
6725,404,Brighouse Station/Four Road,1,313083,2,35,2.26
6726,405,Five Road/Cambie,0,313091,43,197,18.8
6726,405,Five Road/Cambie,0,318098,43,197,18.8
6726,405,Five Road/Cambie,0,318100,35,243,21.58
6726,405,Five Road/Cambie,0,313089,35,243,21.58
6726,405,Five Road/Cambie,0,313090,7,219,20.79
6726,405,Five Road/Cambie,0,318099,7,219,20.79
6726,405,Five Road/Cambie,0,313088,5,268,23.57
6726,405,Five Road/Cambie,0,318101,5,268,23.57
6726,405,Five Road/Cambie,0,318102,1,130,10.67
6726,405,Five Road/Cambie,0,313087,1,130,10.67
6726,405,Five Road/Cambie,1,318106,41,235,19.53
6726,405,Five Road/Cambie,1,313094,41,235,19.53
6726,405,Five Road/Cambie,1,318103,37,280,22.29
6726,405,Five Road/Cambie,1,313097,37,280,22.29
6726,405,Five Road/Cambie,1,313096,7,303,24.3
6726,405,Five Road/Cambie,1,318104,7,303,24.3
6726,405,Five Road/Cambie,1,313095,6,256,21.5
6726,405,Five Road/Cambie,1,318105,6,256,21.5
6726,405,Five Road/Cambie,1,318108,1,115,11.7
6726,405,Five Road/Cambie,1,313092,1,115,11.7
6727,407,Gilbert/Bridgeport,0,318112,93,279,20.39
6727,407,Gilbert/Bridgeport,0,313106,92,279,20.39
6727,407,Gilbert/Bridgeport,0,313105,14,279,21.34
6727,407,Gilbert/Bridgeport,0,318113,14,279,21.34
6727,407,Gilbert/Bridgeport,0,318116,7,311,24.14
6727,407,Gilbert/Bridgeport,0,313102,7,311,24.14
6727,407,Gilbert/Bridgeport,1,318119,48,274,19.44
6727,407,Gilbert/Bridgeport,1,313115,48,274,19.44
6727,407,Gilbert/Bridgeport,1,318118,44,273,19.86
6727,407,Gilbert/Bridgeport,1,313116,44,273,19.86
6727,407,Gilbert/Bridgeport,1,313113,12,302,21.47
6727,407,Gilbert/Bridgeport,1,318121,12,302,21.47
6727,407,Gilbert/Bridgeport,1,318127,4,336,24.26
6727,407,Gilbert/Bridgeport,1,313107,4,336,24.26
6727,407,Gilbert/Bridgeport,1,313114,3,301,21.89
6727,407,Gilbert/Bridgeport,1,318120,3,301,21.89
6727,407,Gilbert/Bridgeport,1,318125,2,164,10.77
6727,407,Gilbert/Bridgeport,1,313109,2,164,10.77
6727,407,Gilbert/Bridgeport,1,313108,1,335,24.68
6727,407,Gilbert/Bridgeport,1,318124,1,102,8.16
6727,407,Gilbert/Bridgeport,1,313110,1,102,8.16
6727,407,Gilbert/Bridgeport,1,318126,1,335,24.68
6728,410,Brighouse Station/22nd St Station,0,318137,199,275,21.48
6728,410,Brighouse Station/22nd St Station,0,313126,199,275,21.48
6728,410,Brighouse Station/22nd St Station,0,318138,54,268,22.28
6728,410,Brighouse Station/22nd St Station,0,313125,54,268,22.28
6728,410,Brighouse Station/22nd St Station,0,318135,3,52,3.1
6728,410,Brighouse Station/22nd St Station,0,318136,3,214,18.02
6728,410,Brighouse Station/22nd St Station,0,313127,3,214,18.02
6728,410,Brighouse Station/22nd St Station,0,313128,3,52,3.1
6728,410,Brighouse Station/22nd St Station,1,313131,195,301,22.24
6728,410,Brighouse Station/22nd St Station,1,318139,195,301,22.24
6728,410,Brighouse Station/22nd St Station,1,318140,52,325,23.34
6728,410,Brighouse Station/22nd St Station,1,313130,51,325,23.34
6728,410,Brighouse Station/22nd St Station,1,318141,10,190,17.91
6728,410,Brighouse Station/22nd St Station,1,313129,10,190,17.91
6730,430,Metrotown Station/Brighouse Station,0,318164,164,297,19.34
6730,430,Metrotown Station/Brighouse Station,0,313155,163,297,19.34
6730,430,Metrotown Station/Brighouse Station,1,318165,162,292,18.3
6730,430,Metrotown Station/Brighouse Station,1,313158,162,292,18.3
6737,501,Langley Centre/Surrey Central Station,0,318170,151,495,26.93
6737,501,Langley Centre/Surrey Central Station,0,313160,148,495,26.93
6737,501,Langley Centre/Surrey Central Station,0,318168,2,512,27.92
6737,501,Langley Centre/Surrey Central Station,0,313162,2,512,27.92
6737,501,Langley Centre/Surrey Central Station,1,318172,152,399,26.0
6737,501,Langley Centre/Surrey Central Station,1,313164,149,399,26.0
6737,501,Langley Centre/Surrey Central Station,1,318173,2,417,27.02
6737,501,Langley Centre/Surrey Central Station,1,313163,2,417,27.02
6738,502,Fraser Hwy,0,318174,241,216,18.8
6738,502,Fraser Hwy,0,317228,241,216,18.8
6738,502,Fraser Hwy,1,318177,237,219,18.38
6738,502,Fraser Hwy,1,317229,237,219,18.38
6738,502,Fraser Hwy,1,318178,6,77,6.02
6738,502,Fraser Hwy,1,313168,6,77,6.02
6739,509,Walnut Grove/Surrey Central Station,0,318192,10,351,25.08
6739,509,Walnut Grove/Surrey Central Station,0,313178,8,351,25.08
6739,509,Walnut Grove/Surrey Central Station,0,313180,3,346,21.15
6739,509,Walnut Grove/Surrey Central Station,0,318190,3,346,21.15
6739,509,Walnut Grove/Surrey Central Station,0,318191,1,179,15.97
6739,509,Walnut Grove/Surrey Central Station,0,313179,1,179,15.97
6739,509,Walnut Grove/Surrey Central Station,1,313182,6,347,24.69
6739,509,Walnut Grove/Surrey Central Station,1,318196,6,347,24.69
6739,509,Walnut Grove/Surrey Central Station,1,313184,4,331,20.65
6739,509,Walnut Grove/Surrey Central Station,1,318194,4,331,20.65
6739,509,Walnut Grove/Surrey Central Station,1,313183,1,217,11.96
6739,509,Walnut Grove/Surrey Central Station,1,313185,1,352,25.17
6739,509,Walnut Grove/Surrey Central Station,1,318193,1,352,25.17
6739,509,Walnut Grove/Surrey Central Station,1,318195,1,217,11.96
6741,601,Bridgeport Station/South Delta,0,318226,152,376,30.4
6741,601,Bridgeport Station/South Delta,0,313221,152,376,30.4
6741,601,Bridgeport Station/South Delta,0,313219,12,376,30.4
6741,601,Bridgeport Station/South Delta,0,318228,12,376,30.4
6741,601,Bridgeport Station/South Delta,0,313220,5,363,30.63
6741,601,Bridgeport Station/South Delta,0,313218,5,186,15.8
6741,601,Bridgeport Station/South Delta,0,318229,5,186,15.8
6741,601,Bridgeport Station/South Delta,0,318227,5,363,30.63
6741,601,Bridgeport Station/South Delta,0,313217,5,295,25.53
6741,601,Bridgeport Station/South Delta,0,318230,5,295,25.53
6741,601,Bridgeport Station/South Delta,0,318231,1,241,17.94
6741,601,Bridgeport Station/South Delta,0,313216,1,241,17.94
6741,601,Bridgeport Station/South Delta,1,313225,133,346,29.98
6741,601,Bridgeport Station/South Delta,1,318235,133,346,29.98
6741,601,Bridgeport Station/South Delta,1,318237,18,346,29.98
6741,601,Bridgeport Station/South Delta,1,313223,18,346,29.98
6741,601,Bridgeport Station/South Delta,1,313227,4,145,14.91
6741,601,Bridgeport Station/South Delta,1,318236,4,331,29.8
6741,601,Bridgeport Station/South Delta,1,318233,4,145,14.91
6741,601,Bridgeport Station/South Delta,1,313224,4,331,29.8
6741,601,Bridgeport Station/South Delta,1,318238,3,261,24.61
6741,601,Bridgeport Station/South Delta,1,313222,3,261,24.61
6741,601,Bridgeport Station/South Delta,1,313226,1,177,17.37
6741,601,Bridgeport Station/South Delta,1,318234,1,177,17.37
6742,602,Bridgeport Station/Tsawwassen Heights,0,313228,8,319,26.32
6742,602,Bridgeport Station/Tsawwassen Heights,0,318239,8,319,26.32
6742,602,Bridgeport Station/Tsawwassen Heights,1,318240,10,254,25.92
6742,602,Bridgeport Station/Tsawwassen Heights,1,313229,10,254,25.92
6743,603,Bridgeport Station/Beach Grove,0,313231,7,113,7.14
6743,603,Bridgeport Station/Beach Grove,0,318242,7,113,7.14
6743,603,Bridgeport Station/Beach Grove,0,313232,5,349,28.42
6743,603,Bridgeport Station/Beach Grove,0,318241,5,349,28.42
6743,603,Bridgeport Station/Beach Grove,0,313230,1,119,7.46
6743,603,Bridgeport Station/Beach Grove,0,318243,1,119,7.46
6743,603,Bridgeport Station/Beach Grove,1,313233,7,51,5.12
6743,603,Bridgeport Station/Beach Grove,1,318245,7,51,5.12
6743,603,Bridgeport Station/Beach Grove,1,318244,6,218,25.48
6743,603,Bridgeport Station/Beach Grove,1,313234,6,218,25.48
6744,604,Bridgeport Station/English Bluff,0,318247,7,49,5.12
6744,604,Bridgeport Station/English Bluff,0,313235,7,49,5.12
6744,604,Bridgeport Station/English Bluff,0,318246,5,285,26.4
6744,604,Bridgeport Station/English Bluff,0,313236,5,285,26.4
6744,604,Bridgeport Station/English Bluff,1,313238,7,114,7.15
6744,604,Bridgeport Station/English Bluff,1,318248,7,114,7.15
6744,604,Bridgeport Station/English Bluff,1,313237,5,280,27.51
6744,604,Bridgeport Station/English Bluff,1,318249,5,280,27.51
6745,606,Ladner Ring,0,318250,6,147,7.65
6745,606,Ladner Ring,0,313239,6,147,7.65
6745,606,Ladner Ring,1,318251,6,62,3.31
6745,606,Ladner Ring,1,313240,6,62,3.31
6746,608,Ladner Ring,0,318252,6,70,3.44
6746,608,Ladner Ring,0,313241,6,70,3.44
6746,608,Ladner Ring,1,318253,6,117,6.31
6746,608,Ladner Ring,1,313242,6,117,6.31
6747,620,Tsawwassen Ferry/Bridgeport Station Exp,0,318266,133,310,28.37
6747,620,Tsawwassen Ferry/Bridgeport Station Exp,0,313255,133,310,28.37
6747,620,Tsawwassen Ferry/Bridgeport Station Exp,1,313256,132,252,27.31
6747,620,Tsawwassen Ferry/Bridgeport Station Exp,1,318267,132,252,27.31
6748,640,River Road,0,318273,72,375,23.97
6748,640,River Road,0,313261,72,375,23.97
6748,640,River Road,0,318272,39,388,25.07
6748,640,River Road,0,313262,39,388,25.07
6748,640,River Road,0,318277,12,327,20.52
6748,640,River Road,0,313257,12,327,20.52
6748,640,River Road,0,318274,12,388,25.07
6748,640,River Road,0,313260,12,388,25.07
6748,640,River Road,0,318268,11,388,25.07
6748,640,River Road,0,313266,11,388,25.07
6748,640,River Road,0,313259,11,300,17.83
6748,640,River Road,0,318275,11,300,17.83
6748,640,River Road,0,313263,10,287,16.7
6748,640,River Road,0,318271,10,287,16.7
6748,640,River Road,0,318276,7,327,20.52
6748,640,River Road,0,313258,7,327,20.52
6748,640,River Road,0,318269,1,287,16.7
6748,640,River Road,0,313265,1,287,16.7
6748,640,River Road,1,318280,72,372,23.78
6748,640,River Road,1,313268,72,372,23.78
6748,640,River Road,1,313267,62,384,24.92
6748,640,River Road,1,318281,62,384,24.92
6748,640,River Road,1,318278,11,281,16.63
6748,640,River Road,1,313270,11,281,16.63
6748,640,River Road,1,318279,10,294,17.75
6748,640,River Road,1,313269,10,294,17.75
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,318283,135,355,25.25
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,313275,134,355,25.25
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,318284,68,289,19.19
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,313274,68,289,19.19
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,313272,4,563,44.84
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,318286,4,563,44.84
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,313273,1,374,25.63
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,318287,1,176,11.82
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,313271,1,176,11.82
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,318285,1,374,25.63
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,313276,1,508,39.99
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,0,318282,1,508,39.99
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,1,318289,135,354,24.06
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,1,313279,134,354,24.06
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,1,318288,71,307,19.24
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,1,313281,70,307,19.24
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,1,313277,4,563,45.34
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,1,318291,4,563,45.34
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,1,318290,1,49,4.92
6749,701,Coquitlam Central Station/Haney Place/Maple Ridge E,1,313278,1,49,4.92
6754,855,Elgin Park School Special,0,318347,1,216,18.4
6754,855,Elgin Park School Special,0,313336,1,216,18.4
6754,855,Elgin Park School Special,1,318348,1,221,18.54
6754,855,Elgin Park School Special,1,313337,1,221,18.54
6761,880,Windsor School Special,1,318356,1,90,4.09
6761,880,Windsor School Special,1,313344,1,90,4.09
6762,881,Carson Graham School Special,0,318357,1,114,6.42
6762,881,Carson Graham School Special,0,313345,1,114,6.42
6762,881,Carson Graham School Special,1,313346,1,72,4.21
6762,881,Carson Graham School Special,1,318358,1,72,4.21
6770,WCE,West Coast Express,0,318416,7,1812,67.93
6770,WCE,West Coast Express,0,313404,5,1812,67.93
6770,WCE,West Coast Express,1,318417,7,1812,67.93
6770,WCE,West Coast Express,1,313405,5,1812,67.93
6771,,SeaBus,0,318418,242,25,3.2
6771,,SeaBus,0,313406,206,25,3.2
6771,,SeaBus,1,318419,242,25,3.2
6771,,SeaBus,1,313407,206,25,3.2
6776,131,Hastings @ Gilmore/Kootenay Loop,0,312603,52,63,4.28
6776,131,Hastings @ Gilmore/Kootenay Loop,0,317603,52,63,4.28
6776,131,Hastings @ Gilmore/Kootenay Loop,1,312604,52,73,4.7
6776,131,Hastings @ Gilmore/Kootenay Loop,1,317604,52,73,4.7
6777,280,Bluewater/Snug Cove,0,312892,19,346,15.59
6777,280,Bluewater/Snug Cove,0,317891,19,346,15.59
6777,280,Bluewater/Snug Cove,0,312891,3,321,14.77
6777,280,Bluewater/Snug Cove,0,317892,3,321,14.77
