service_date,collection_timestamp,route_id,route_short_name,route_long_name,route_type,direction_id,shape_id,vehicle_id,next_vehicle_id,approx_shape_dist_traveled,next_shape_dist,distance_to_next_bus_km,bunching_severity,peak_period,route_segment_km
2026-05-23 00:00:00,2026-05-23 20:17:24.957573-07,6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,2120,2234,9.1109,9.4301,0.3192,Moderate,Off Peak,9.0
2026-05-23 00:00:00,2026-05-23 20:17:55.657038-07,6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,2120,2234,9.3446,9.4301,0.0855,Severe,Off Peak,9.0
2026-05-23 00:00:00,2026-05-23 20:19:58.033509-07,6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,2234,2120,9.4301,9.7572,0.3271,Moderate,Off Peak,9.0
2026-05-23 00:00:00,2026-05-23 20:20:28.578978-07,6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,2234,2120,9.4301,9.7572,0.3271,Moderate,Off Peak,9.0
2026-05-23 00:00:00,2026-05-23 00:00:11.200817-07,6624,019,Kingsway,Regular Bus,0,312403,2239,2173,4.0089,4.2539,0.245,High,Off Peak,4.0
2026-05-23 00:00:00,2026-05-23 00:00:41.871407-07,6624,019,Kingsway,Regular Bus,0,312403,2239,2173,4.1567,4.2539,0.0972,Severe,Off Peak,4.0
2026-05-23 00:00:00,2026-05-23 00:01:42.91329-07,6624,019,Kingsway,Regular Bus,0,312403,2173,2239,4.2539,4.4308,0.1769,High,Off Peak,4.0
2026-05-23 00:00:00,2026-05-23 00:02:13.607899-07,6624,019,Kingsway,Regular Bus,0,312403,2173,2239,4.2539,4.5478,0.2939,Moderate,Off Peak,4.0
2026-05-23 00:00:00,2026-05-23 07:51:47.981656-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,2.7567,3.1472,0.3905,Moderate,AM Peak,2.5
2026-05-23 00:00:00,2026-05-23 07:52:18.549045-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,3.003,3.1472,0.1442,High,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 07:52:49.280483-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,3.1472,3.3172,0.17,High,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 07:53:19.879358-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,3.1472,3.4071,0.2599,Moderate,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 07:53:50.492762-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,3.2252,3.5663,0.3411,Moderate,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 09:05:53.72049-07,6624,019,Kingsway,Regular Bus,0,312403,18325,18315,5.4229,5.8254,0.4025,Moderate,AM Peak,5.0
2026-05-23 00:00:00,2026-05-23 09:06:24.446131-07,6624,019,Kingsway,Regular Bus,0,312403,18325,18315,5.7292,5.9495,0.2203,High,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 09:06:55.27033-07,6624,019,Kingsway,Regular Bus,0,312403,18325,18315,5.8254,5.9495,0.1241,High,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 09:07:25.862929-07,6624,019,Kingsway,Regular Bus,0,312403,18325,18315,5.8254,6.0331,0.2077,High,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 09:07:56.42918-07,6624,019,Kingsway,Regular Bus,0,312403,18325,18315,5.8662,6.0331,0.1669,High,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 09:08:27.12683-07,6624,019,Kingsway,Regular Bus,0,312403,18325,18315,5.9495,6.0536,0.1041,High,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 09:08:57.751438-07,6624,019,Kingsway,Regular Bus,0,312403,18325,18315,6.0331,6.3065,0.2734,Moderate,AM Peak,6.0
2026-05-23 00:00:00,2026-05-23 09:09:28.366076-07,6624,019,Kingsway,Regular Bus,0,312403,18325,18315,6.0331,6.4466,0.4135,Moderate,AM Peak,6.0
2026-05-23 00:00:00,2026-05-23 09:13:33.441309-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,0.9802,1.4598,0.4796,Moderate,AM Peak,0.5
2026-05-23 00:00:00,2026-05-23 09:14:04.007028-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,0.9802,1.4598,0.4796,Moderate,AM Peak,0.5
2026-05-23 00:00:00,2026-05-23 09:14:34.7153-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,1.1382,1.5891,0.4509,Moderate,AM Peak,1.0
2026-05-23 00:00:00,2026-05-23 09:15:05.419281-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,1.1381,1.5891,0.451,Moderate,AM Peak,1.0
2026-05-23 00:00:00,2026-05-23 09:16:06.64461-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,1.4598,1.8659,0.4061,Moderate,AM Peak,1.0
2026-05-23 00:00:00,2026-05-23 09:16:39.074414-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,1.4598,1.8659,0.4061,Moderate,AM Peak,1.0
2026-05-23 00:00:00,2026-05-23 09:17:09.644236-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,1.5891,1.8659,0.2768,Moderate,AM Peak,1.5
2026-05-23 00:00:00,2026-05-23 09:18:10.824628-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,2.0396,2.3508,0.3112,Moderate,AM Peak,2.0
2026-05-23 00:00:00,2026-05-23 09:18:41.516853-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,2.2751,2.5922,0.3171,Moderate,AM Peak,2.0
2026-05-23 00:00:00,2026-05-23 09:19:12.088226-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,2.4063,2.5923,0.186,High,AM Peak,2.0
2026-05-23 00:00:00,2026-05-23 09:19:42.650444-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,2.5922,2.7407,0.1485,High,AM Peak,2.5
2026-05-23 00:00:00,2026-05-23 09:20:13.5084-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,2.6409,2.7954,0.1545,High,AM Peak,2.5
2026-05-23 00:00:00,2026-05-23 09:20:44.327574-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,2.7407,2.7954,0.0547,Severe,AM Peak,2.5
2026-05-23 00:00:00,2026-05-23 09:21:14.920171-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,2.7407,2.7954,0.0547,Severe,AM Peak,2.5
2026-05-23 00:00:00,2026-05-23 09:21:46.412264-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,2.7407,2.7954,0.0547,Severe,AM Peak,2.5
2026-05-23 00:00:00,2026-05-23 09:22:47.786156-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,2.8975,2.9946,0.0971,Severe,AM Peak,2.5
2026-05-23 00:00:00,2026-05-23 09:23:18.524565-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,2.9946,3.1948,0.2002,High,AM Peak,2.5
2026-05-23 00:00:00,2026-05-23 09:23:49.116138-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,2.9946,3.1948,0.2002,High,AM Peak,2.5
2026-05-23 00:00:00,2026-05-23 09:24:50.399864-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,3.1948,3.2847,0.0899,Severe,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 09:25:21.013664-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,3.2846,3.408,0.1234,High,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 09:25:51.634132-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,3.408,3.4741,0.0661,Severe,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 09:26:22.18729-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,3.4739,3.4741,0.0002,Severe,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 09:26:52.908162-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,3.4739,3.5775,0.1036,High,AM Peak,3.0
2026-05-23 00:00:00,2026-05-23 09:27:23.456793-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,3.5775,3.7158,0.1383,High,AM Peak,3.5
2026-05-23 00:00:00,2026-05-23 09:27:54.39314-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,3.6913,3.7158,0.0245,Severe,AM Peak,3.5
2026-05-23 00:00:00,2026-05-23 09:28:24.990651-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,3.7158,3.8694,0.1536,High,AM Peak,3.5
2026-05-23 00:00:00,2026-05-23 09:30:58.111209-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,4.0089,4.0567,0.0478,Severe,AM Peak,4.0
2026-05-23 00:00:00,2026-05-23 09:35:03.505856-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,4.2539,4.3156,0.0617,Severe,AM Peak,4.0
2026-05-23 00:00:00,2026-05-23 09:35:34.077494-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,4.3127,4.3156,0.0029,Severe,AM Peak,4.0
2026-05-23 00:00:00,2026-05-23 09:36:04.701508-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,4.3127,4.379,0.0663,Severe,AM Peak,4.0
2026-05-23 00:00:00,2026-05-23 09:36:35.378099-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,4.3156,4.4091,0.0935,Severe,AM Peak,4.0
2026-05-23 00:00:00,2026-05-23 09:37:06.070827-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,4.3156,4.409,0.0934,Severe,AM Peak,4.0
2026-05-23 00:00:00,2026-05-23 09:37:36.650078-07,6624,019,Kingsway,Regular Bus,0,312403,18399,18390,3.8694,4.3627,0.4933,Moderate,AM Peak,3.5
2026-05-23 00:00:00,2026-05-23 09:37:36.650078-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,4.3627,4.5478,0.1851,High,AM Peak,4.0
2026-05-23 00:00:00,2026-05-23 09:38:07.246591-07,6624,019,Kingsway,Regular Bus,0,312403,18399,18390,4.0089,4.4647,0.4558,Moderate,AM Peak,4.0
2026-05-23 00:00:00,2026-05-23 09:38:07.246591-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,4.4647,4.6702,0.2055,High,AM Peak,4.0
2026-05-23 00:00:00,2026-05-23 09:39:40.017276-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,4.8669,4.8828,0.0159,Severe,AM Peak,4.5
2026-05-23 00:00:00,2026-05-23 09:40:12.24644-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,4.8669,4.8828,0.0159,Severe,AM Peak,4.5
2026-05-23 00:00:00,2026-05-23 09:40:42.82023-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,4.9071,5.2114,0.3043,Moderate,AM Peak,4.5
2026-05-23 00:00:00,2026-05-23 09:41:13.498394-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,5.1468,5.3208,0.174,High,AM Peak,5.0
2026-05-23 00:00:00,2026-05-23 09:41:44.120326-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,5.2114,5.3208,0.1094,High,AM Peak,5.0
2026-05-23 00:00:00,2026-05-23 09:42:14.713482-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,5.2667,5.4229,0.1562,High,AM Peak,5.0
2026-05-23 00:00:00,2026-05-23 09:43:15.940556-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,5.6154,5.7292,0.1138,High,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 09:43:46.538806-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,5.7292,5.9495,0.2203,High,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 09:44:17.346619-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,5.8254,5.9495,0.1241,High,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 09:44:47.910254-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,5.8662,6.0536,0.1874,High,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 09:45:18.614501-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,5.9495,6.0536,0.1041,High,AM Peak,5.5
2026-05-23 00:00:00,2026-05-23 09:45:49.156641-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,6.0331,6.0536,0.0205,Severe,AM Peak,6.0
2026-05-23 00:00:00,2026-05-23 09:46:19.747714-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,6.1719,6.4466,0.2747,Moderate,AM Peak,6.0
2026-05-23 00:00:00,2026-05-23 09:46:50.324591-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,6.2265,6.4466,0.2201,High,AM Peak,6.0
2026-05-23 00:00:00,2026-05-23 09:48:22.296285-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,6.6004,6.8769,0.2765,Moderate,AM Peak,6.5
2026-05-23 00:00:00,2026-05-23 09:48:52.893207-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,6.9041,7.0695,0.1654,High,AM Peak,6.5
2026-05-23 00:00:00,2026-05-23 09:49:23.587864-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,6.9584,7.0695,0.1111,High,AM Peak,6.5
2026-05-23 00:00:00,2026-05-23 09:50:24.799325-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,7.4815,7.6152,0.1337,High,AM Peak,7.0
2026-05-23 00:00:00,2026-05-23 09:50:55.469383-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,7.6152,7.6603,0.0451,Severe,AM Peak,7.5
2026-05-23 00:00:00,2026-05-23 09:53:28.744828-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,8.1394,8.383,0.2436,High,AM Peak,8.0
2026-05-23 00:00:00,2026-05-23 09:53:59.306016-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,8.3048,8.383,0.0782,Severe,AM Peak,8.0
2026-05-23 00:00:00,2026-05-23 09:54:29.918094-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,8.3925,8.5554,0.1629,High,AM Peak,8.0
2026-05-23 00:00:00,2026-05-23 09:55:00.490878-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,8.5554,8.6336,0.0782,Severe,AM Peak,8.5
2026-05-23 00:00:00,2026-05-23 09:55:31.206848-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,8.7336,8.9569,0.2233,High,AM Peak,8.5
2026-05-23 00:00:00,2026-05-23 09:56:01.774846-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,9.0439,9.1036,0.0597,Severe,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:56:32.370361-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,9.1601,9.2217,0.0616,Severe,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:57:33.727508-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,9.2821,9.4071,0.125,High,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:58:41.72466-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,9.4071,9.5837,0.1766,High,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:59:12.314686-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,9.4071,9.5838,0.1767,High,AM Peak,9.0
2026-05-23 00:00:00,2026-05-23 09:59:43.728794-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,9.5838,9.6998,0.116,High,AM Peak,9.5
2026-05-23 00:00:00,2026-05-23 10:00:44.962991-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,9.6998,9.909,0.2092,High,Off Peak,9.5
2026-05-23 00:00:00,2026-05-23 10:01:15.530664-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,9.6998,9.9145,0.2147,High,Off Peak,9.5
2026-05-23 00:00:00,2026-05-23 10:01:46.298112-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,9.6998,9.9145,0.2147,High,Off Peak,9.5
2026-05-23 00:00:00,2026-05-23 10:02:17.858617-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,9.6998,9.9703,0.2705,Moderate,Off Peak,9.5
2026-05-23 00:00:00,2026-05-23 10:04:51.525824-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,10.7418,11.0704,0.3286,Moderate,Off Peak,10.5
2026-05-23 00:00:00,2026-05-23 10:05:22.113019-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,10.8443,11.2556,0.4113,Moderate,Off Peak,10.5
2026-05-23 00:00:00,2026-05-23 10:05:54.464816-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,11.037,11.2556,0.2186,High,Off Peak,11.0
2026-05-23 00:00:00,2026-05-23 10:06:25.03362-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,11.0704,11.2556,0.1852,High,Off Peak,11.0
2026-05-23 00:00:00,2026-05-23 10:06:55.678184-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,11.2556,11.527,0.2714,Moderate,Off Peak,11.0
2026-05-23 00:00:00,2026-05-23 10:07:26.231749-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,11.2556,11.527,0.2714,Moderate,Off Peak,11.0
2026-05-23 00:00:00,2026-05-23 10:07:56.947504-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,11.4614,11.6051,0.1437,High,Off Peak,11.0
2026-05-23 00:00:00,2026-05-23 10:08:27.529293-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,11.5019,11.6862,0.1843,High,Off Peak,11.5
2026-05-23 00:00:00,2026-05-23 10:08:58.177621-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,11.527,11.7761,0.2491,High,Off Peak,11.5
2026-05-23 00:00:00,2026-05-23 10:09:28.721909-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,11.527,11.8681,0.3411,Moderate,Off Peak,11.5
2026-05-23 00:00:00,2026-05-23 10:09:59.473322-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,11.6051,12.0226,0.4175,Moderate,Off Peak,11.5
2026-05-23 00:00:00,2026-05-23 10:10:30.016108-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,11.6862,12.0226,0.3364,Moderate,Off Peak,11.5
2026-05-23 00:00:00,2026-05-23 10:11:00.697684-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,11.6862,12.0226,0.3364,Moderate,Off Peak,11.5
2026-05-23 00:00:00,2026-05-23 10:11:31.265479-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,12.0226,12.1536,0.131,High,Off Peak,12.0
2026-05-23 00:00:00,2026-05-23 10:12:02.097136-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,12.0226,12.1915,0.1689,High,Off Peak,12.0
2026-05-23 00:00:00,2026-05-23 10:12:02.097136-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,2.7567,3.1472,0.3905,Moderate,Off Peak,2.5
2026-05-23 00:00:00,2026-05-23 10:12:32.723374-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,12.1536,12.4187,0.2651,Moderate,Off Peak,12.0
2026-05-23 00:00:00,2026-05-23 10:12:32.723374-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,2.8542,3.3172,0.463,Moderate,Off Peak,2.5
2026-05-23 00:00:00,2026-05-23 10:13:03.338178-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,12.1536,12.4187,0.2651,Moderate,Off Peak,12.0
2026-05-23 00:00:00,2026-05-23 10:14:04.966813-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,12.5399,12.7504,0.2105,High,Off Peak,12.5
2026-05-23 00:00:00,2026-05-23 10:14:35.587127-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,12.6595,12.7504,0.0909,Severe,Off Peak,12.5
2026-05-23 00:00:00,2026-05-23 10:15:06.197033-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,12.6595,12.8012,0.1417,High,Off Peak,12.5
2026-05-23 00:00:00,2026-05-23 10:15:36.761087-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,12.7504,12.8012,0.0508,Severe,Off Peak,12.5
2026-05-23 00:00:00,2026-05-23 10:16:07.489061-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,2.2751,2.7407,0.4656,Moderate,Off Peak,2.0
2026-05-23 00:00:00,2026-05-23 10:16:07.489061-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,12.9277,13.1163,0.1886,High,Off Peak,12.5
2026-05-23 00:00:00,2026-05-23 10:16:38.042335-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,2.2751,2.7407,0.4656,Moderate,Off Peak,2.0
2026-05-23 00:00:00,2026-05-23 10:16:38.042335-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,13.1163,13.3173,0.201,High,Off Peak,13.0
2026-05-23 00:00:00,2026-05-23 10:17:08.635592-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,2.3508,2.7954,0.4446,Moderate,Off Peak,2.0
2026-05-23 00:00:00,2026-05-23 10:17:08.635592-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,13.1163,13.3365,0.2202,High,Off Peak,13.0
2026-05-23 00:00:00,2026-05-23 10:17:39.259267-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,2.4382,2.7954,0.3572,Moderate,Off Peak,2.0
2026-05-23 00:00:00,2026-05-23 10:17:39.259267-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,13.3721,13.4122,0.0401,Severe,Off Peak,13.0
2026-05-23 00:00:00,2026-05-23 10:18:09.952811-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,2.5923,2.7954,0.2031,High,Off Peak,2.5
2026-05-23 00:00:00,2026-05-23 10:18:09.952811-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,13.3721,13.537,0.1649,High,Off Peak,13.0
2026-05-23 00:00:00,2026-05-23 10:18:40.51867-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,2.7407,2.8975,0.1568,High,Off Peak,2.5
2026-05-23 00:00:00,2026-05-23 10:19:11.091072-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,2.7407,2.8975,0.1568,High,Off Peak,2.5
2026-05-23 00:00:00,2026-05-23 10:19:11.091072-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,13.537,13.6534,0.1164,High,Off Peak,13.5
2026-05-23 00:00:00,2026-05-23 10:19:41.628322-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,2.7407,2.9946,0.2539,Moderate,Off Peak,2.5
2026-05-23 00:00:00,2026-05-23 10:19:41.628322-07,6624,019,Kingsway,Regular Bus,0,312403,18398,18390,13.5578,13.7794,0.2216,High,Off Peak,13.5
2026-05-23 00:00:00,2026-05-23 10:20:12.414603-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,2.7407,2.9946,0.2539,Moderate,Off Peak,2.5
2026-05-23 00:00:00,2026-05-23 10:20:12.414603-07,6624,019,Kingsway,Regular Bus,0,312403,18390,18398,13.865,14.0677,0.2027,High,Off Peak,13.5
2026-05-23 00:00:00,2026-05-23 10:21:13.759785-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,2.7954,3.2846,0.4892,Moderate,Off Peak,2.5
2026-05-23 00:00:00,2026-05-23 10:26:51.08567-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,3.8696,4.3127,0.4431,Moderate,Off Peak,3.5
2026-05-23 00:00:00,2026-05-23 10:27:21.819789-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,4.0567,4.5478,0.4911,Moderate,Off Peak,4.0
2026-05-23 00:00:00,2026-05-23 10:27:52.356968-07,6624,019,Kingsway,Regular Bus,0,312403,18301,18349,4.0567,4.5478,0.4911,Moderate,Off Peak,4.0
2026-05-23 00:00:00,2026-05-23 10:32:59.210825-07,6624,019,Kingsway,Regular Bus,1,312413,18390,18398,0.9041,0.9839,0.0798,Severe,Off Peak,0.5
2026-05-23 00:00:00,2026-05-23 10:33:29.837665-07,6624,019,Kingsway,Regular Bus,1,312413,18398,18390,0.9839,1.0223,0.0384,Severe,Off Peak,0.5
2026-05-23 00:00:00,2026-05-23 10:33:29.837665-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,7.9519,8.356,0.4041,Moderate,Off Peak,7.5
2026-05-23 00:00:00,2026-05-23 10:34:01.332051-07,6624,019,Kingsway,Regular Bus,0,312403,18331,18307,11.4614,11.946,0.4846,Moderate,Off Peak,11.0
2026-05-23 00:00:00,2026-05-23 10:34:32.461139-07,6624,019,Kingsway,Regular Bus,1,312413,18398,18390,1.3776,1.4368,0.0592,Severe,Off Peak,1.0
2026-05-23 00:00:00,2026-05-23 10:34:32.461139-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,8.1206,8.6029,0.4823,Moderate,Off Peak,8.0
2026-05-23 00:00:00,2026-05-23 10:35:03.111062-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,8.356,8.6327,0.2767,Moderate,Off Peak,8.0
2026-05-23 00:00:00,2026-05-23 10:35:33.730669-07,6624,019,Kingsway,Regular Bus,1,312413,18398,18390,1.7761,1.8618,0.0857,Severe,Off Peak,1.5
2026-05-23 00:00:00,2026-05-23 10:35:33.730669-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,8.6029,8.8629,0.26,Moderate,Off Peak,8.5
2026-05-23 00:00:00,2026-05-23 10:36:04.292417-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,8.6327,8.8629,0.2302,High,Off Peak,8.5
2026-05-23 00:00:00,2026-05-23 10:36:34.987716-07,6624,019,Kingsway,Regular Bus,1,312413,18398,18390,2.1656,2.3339,0.1683,High,Off Peak,2.0
2026-05-23 00:00:00,2026-05-23 10:37:05.591967-07,6624,019,Kingsway,Regular Bus,1,312413,18398,18390,2.2921,2.343,0.0509,Severe,Off Peak,2.0
2026-05-23 00:00:00,2026-05-23 10:37:05.591967-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,8.8629,8.9174,0.0545,Severe,Off Peak,8.5
2026-05-23 00:00:00,2026-05-23 10:37:36.198634-07,6624,019,Kingsway,Regular Bus,1,312413,18398,18390,2.4337,2.4509,0.0172,Severe,Off Peak,2.0
2026-05-23 00:00:00,2026-05-23 10:37:36.198634-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,8.8629,9.0358,0.1729,High,Off Peak,8.5
2026-05-23 00:00:00,2026-05-23 10:38:06.749069-07,6624,019,Kingsway,Regular Bus,1,312413,18398,18390,2.5534,2.6746,0.1212,High,Off Peak,2.5
2026-05-23 00:00:00,2026-05-23 10:38:06.749069-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,8.9174,9.0358,0.1184,High,Off Peak,8.5
2026-05-23 00:00:00,2026-05-23 10:38:37.443131-07,6624,019,Kingsway,Regular Bus,1,312413,18398,18390,2.6746,2.7567,0.0821,Severe,Off Peak,2.5
2026-05-23 00:00:00,2026-05-23 10:39:08.014655-07,6624,019,Kingsway,Regular Bus,1,312413,18398,18390,2.7567,2.9396,0.1829,High,Off Peak,2.5
2026-05-23 00:00:00,2026-05-23 10:39:08.014655-07,6624,019,Kingsway,Regular Bus,1,312413,18325,18315,9.0521,9.1369,0.0848,Severe,Off Peak,9.0
2026-05-23 00:00:00,2026-05-23 10:39:38.613307-07,6624,019,Kingsway,Regular Bus,1,312413,18398,18390,2.8542,2.9692,0.115,High,Off Peak,2.5
