shape_id,shape_points,first_sequence,last_sequence,min_shape_distance,max_shape_distance,shape_length_km
317288,182,1,182,0.0,10.2599,10.26
312279,182,1,182,0.0,10.2599,10.26
312854,131,1,131,0.0,10.2026,10.2
317854,131,1,131,0.0,10.2026,10.2
317287,181,1,181,0.0,10.1769,10.18
312280,181,1,181,0.0,10.1769,10.18
317729,199,1,199,0.0,10.1783,10.18
312727,199,1,199,0.0,10.1783,10.18
312227,199,1,199,0.0,10.171,10.17
317232,199,1,199,0.0,10.171,10.17
317739,197,1,197,0.0,10.1592,10.16
312739,197,1,197,0.0,10.1592,10.16
318133,115,1,115,0.0,10.1494,10.15
313122,115,1,115,0.0,10.1494,10.15
318435,193,1,193,0.0,10.1357,10.14
313423,193,1,193,0.0,10.1357,10.14
318015,121,1,121,0.0,10.1363,10.14
313005,121,1,121,0.0,10.1363,10.14
312424,183,1,183,0.0,10.1123,10.11
313415,157,1,157,0.0,10.1067,10.11
318026,122,1,122,0.0,10.1089,10.11
317430,183,1,183,0.0,10.1123,10.11
313015,122,1,122,0.0,10.1089,10.11
318427,157,1,157,0.0,10.1067,10.11
317803,214,1,214,0.0,10.0459,10.05
312804,214,1,214,0.0,10.0459,10.05
317912,122,1,122,0.0,9.9928,9.99
312914,122,1,122,0.0,9.9928,9.99
317431,180,1,180,0.0,9.9055,9.91
312423,180,1,180,0.0,9.9055,9.91
312336,150,1,150,0.0,9.8586,9.86
318301,191,1,191,0.0,9.8448,9.84
313289,191,1,191,0.0,9.8448,9.84
312696,206,1,206,0.0,9.787,9.79
317696,206,1,206,0.0,9.787,9.79
318078,93,1,93,0.0,9.7849,9.78
313068,93,1,93,0.0,9.7849,9.78
318458,169,1,169,0.0,9.7658,9.77
313447,169,1,169,0.0,9.7658,9.77
313446,169,1,169,0.0,9.7658,9.77
318459,169,1,169,0.0,9.7658,9.77
318539,148,1,148,0.0,9.7592,9.76
317746,170,1,170,0.0,9.7034,9.7
312743,170,1,170,0.0,9.7034,9.7
312277,179,1,179,0.0,9.6939,9.69
317280,179,1,179,0.0,9.6939,9.69
317506,174,1,174,0.0,9.6923,9.69
312278,179,1,179,0.0,9.6939,9.69
317282,179,1,179,0.0,9.6939,9.69
312276,179,1,179,0.0,9.6939,9.69
317281,179,1,179,0.0,9.6939,9.69
312499,174,1,174,0.0,9.6923,9.69
318091,121,1,121,0.0,9.6701,9.67
318093,121,1,121,0.0,9.6701,9.67
318090,121,1,121,0.0,9.6701,9.67
313081,121,1,121,0.0,9.6701,9.67
313079,121,1,121,0.0,9.6701,9.67
313082,121,1,121,0.0,9.6701,9.67
318004,135,1,135,0.0,9.6056,9.61
317660,218,1,218,0.0,9.6074,9.61
312995,135,1,135,0.0,9.6056,9.61
312661,218,1,218,0.0,9.6074,9.61
317505,171,1,171,0.0,9.5722,9.57
312500,171,1,171,0.0,9.5722,9.57
317698,198,1,198,0.0,9.5537,9.55
312610,178,1,178,0.0,9.5528,9.55
317611,178,1,178,0.0,9.5528,9.55
312698,198,1,198,0.0,9.5537,9.55
318526,146,1,146,0.0,9.4465,9.45
312894,195,1,195,0.0,9.4258,9.43
317893,195,1,195,0.0,9.4258,9.43
313098,134,1,134,0.0,9.3949,9.39
318109,134,1,134,0.0,9.3949,9.39
317800,210,1,210,0.0,9.3728,9.37
312802,210,1,210,0.0,9.3728,9.37
318079,94,1,94,0.0,9.3634,9.36
313067,94,1,94,0.0,9.3634,9.36
318426,155,1,155,0.0,9.3524,9.35
318001,138,1,138,0.0,9.3486,9.35
313414,155,1,155,0.0,9.3524,9.35
312992,138,1,138,0.0,9.3486,9.35
313120,112,1,112,0.0,9.3291,9.33
312243,147,1,147,0.0,9.3263,9.33
318128,112,1,112,0.0,9.3291,9.33
318385,248,1,248,0.0,9.3205,9.32
313380,248,1,248,0.0,9.3205,9.32
317277,178,1,178,0.0,9.3152,9.32
312264,178,1,178,0.0,9.3152,9.32
318111,131,1,131,0.0,9.2857,9.29
313099,131,1,131,0.0,9.2857,9.29
318094,110,1,110,0.0,9.2771,9.28
313086,110,1,110,0.0,9.2771,9.28
318096,110,1,110,0.0,9.2771,9.28
313084,110,1,110,0.0,9.2771,9.28
318003,130,1,130,0.0,9.2307,9.23
312996,130,1,130,0.0,9.2307,9.23
318150,97,1,97,0.0,9.1905,9.19
313143,97,1,97,0.0,9.1905,9.19
317608,168,1,168,0.0,9.1833,9.18
312608,168,1,168,0.0,9.1833,9.18
317679,182,1,182,0.0,9.1708,9.17
312678,182,1,182,0.0,9.1708,9.17
313066,102,1,102,0.0,9.1585,9.16
318077,102,1,102,0.0,9.1585,9.16
312853,119,1,119,0.0,9.1198,9.12
317853,119,1,119,0.0,9.1198,9.12
312418,170,1,170,0.0,9.0825,9.08
317422,170,1,170,0.0,9.0825,9.08
318307,199,1,199,0.0,9.0733,9.07
313295,199,1,199,0.0,9.0733,9.07
317318,163,1,163,0.0,8.9768,8.98
312315,163,1,163,0.0,8.9768,8.98
312754,147,1,147,0.0,8.9739,8.97
317753,147,1,147,0.0,8.9739,8.97
312611,153,1,153,0.0,8.9396,8.94
317610,153,1,153,0.0,8.9396,8.94
312638,177,1,177,0.0,8.921,8.92
312256,174,1,174,0.0,8.9228,8.92
317638,177,1,177,0.0,8.921,8.92
312292,134,1,134,0.0,8.9059,8.91
317290,134,1,134,0.0,8.9059,8.91
312399,152,1,152,0.0,8.9138,8.91
317409,152,1,152,0.0,8.9138,8.91
317448,179,1,179,0.0,8.8929,8.89
312439,179,1,179,0.0,8.8929,8.89
317523,93,1,93,0.0,8.8531,8.85
312526,93,1,93,0.0,8.8531,8.85
318548,176,1,176,0.0,8.8307,8.83
312629,163,1,163,0.0,8.7676,8.77
317756,136,1,136,0.0,8.7748,8.77
317757,136,1,136,0.0,8.7748,8.77
312755,136,1,136,0.0,8.7748,8.77
317629,163,1,163,0.0,8.7676,8.77
312756,136,1,136,0.0,8.7748,8.77
317754,143,1,143,0.0,8.7615,8.76
312609,144,1,144,0.0,8.7632,8.76
312753,143,1,143,0.0,8.7615,8.76
317607,144,1,144,0.0,8.7632,8.76
313017,99,1,99,0.0,8.7256,8.73
318027,99,1,99,0.0,8.7256,8.73
314710,150,1,150,0.0,8.7303,8.73
312303,133,1,133,0.0,8.7341,8.73
317499,150,1,150,0.0,8.7303,8.73
317306,133,1,133,0.0,8.7341,8.73
313294,180,1,180,0.0,8.6875,8.69
318302,180,1,180,0.0,8.6875,8.69
317843,121,1,121,0.0,8.6843,8.68
312833,121,1,121,0.0,8.6843,8.68
312640,142,1,142,0.0,8.6202,8.62
317640,142,1,142,0.0,8.6202,8.62
317471,115,1,115,0.0,8.6107,8.61
312468,115,1,115,0.0,8.6107,8.61
317894,170,1,170,0.0,8.6008,8.6
312893,170,1,170,0.0,8.6008,8.6
317755,132,1,132,0.0,8.5602,8.56
312757,132,1,132,0.0,8.5602,8.56
317302,130,1,130,0.0,8.5501,8.55
312296,130,1,130,0.0,8.5501,8.55
317313,130,1,130,0.0,8.5501,8.55
312307,130,1,130,0.0,8.5501,8.55
312585,152,1,152,0.0,8.5444,8.54
317581,152,1,152,0.0,8.5444,8.54
318134,92,1,92,0.0,8.5199,8.52
313121,92,1,92,0.0,8.5199,8.52
317691,142,1,142,0.0,8.5109,8.51
312690,142,1,142,0.0,8.5109,8.51
312689,142,1,142,0.0,8.5109,8.51
317690,142,1,142,0.0,8.5109,8.51
318081,89,1,89,0.0,8.4705,8.47
313071,89,1,89,0.0,8.4705,8.47
317685,151,1,151,0.0,8.4616,8.46
312686,151,1,151,0.0,8.4616,8.46
318080,81,1,81,0.0,8.4305,8.43
317781,121,1,121,0.0,8.4337,8.43
312780,121,1,121,0.0,8.4337,8.43
318473,122,1,122,0.0,8.4259,8.43
313069,81,1,81,0.0,8.4305,8.43
313463,122,1,122,0.0,8.4259,8.43
317772,189,1,189,0.0,8.3865,8.39
312773,189,1,189,0.0,8.3865,8.39
317654,110,1,110,0.0,8.3597,8.36
312654,110,1,110,0.0,8.3597,8.36
312597,145,1,145,0.0,8.3352,8.34
317976,118,1,118,0.0,8.3429,8.34
317462,202,1,202,0.0,8.3413,8.34
312595,145,1,145,0.0,8.3352,8.34
317595,145,1,145,0.0,8.3352,8.34
314716,118,1,118,0.0,8.3429,8.34
318012,100,1,100,0.0,8.3359,8.34
317593,145,1,145,0.0,8.3352,8.34
314720,100,1,100,0.0,8.3359,8.34
312457,202,1,202,0.0,8.3413,8.34
313051,125,1,125,0.0,8.3344,8.33
318059,125,1,125,0.0,8.3344,8.33
318011,95,1,95,0.0,8.3248,8.32
313002,95,1,95,0.0,8.3248,8.32
318052,170,1,170,0.0,8.3095,8.31
313042,170,1,170,0.0,8.3095,8.31
312653,113,1,113,0.0,8.2971,8.3
317653,113,1,113,0.0,8.2971,8.3
313016,90,1,90,0.0,8.2741,8.27
318025,90,1,90,0.0,8.2741,8.27
318198,128,1,128,0.0,8.2575,8.26
313187,128,1,128,0.0,8.2575,8.26
312863,170,1,170,0.0,8.261,8.26
317867,170,1,170,0.0,8.261,8.26
317777,133,1,133,0.0,8.2354,8.24
312777,133,1,133,0.0,8.2354,8.24
317972,108,1,108,0.0,8.2252,8.23
313048,117,1,117,0.0,8.2265,8.23
318056,117,1,117,0.0,8.2265,8.23
312971,108,1,108,0.0,8.2252,8.23
313401,160,1,160,0.0,8.2202,8.22
318400,160,1,160,0.0,8.2202,8.22
317600,134,1,134,0.0,8.1918,8.19
312600,134,1,134,0.0,8.1918,8.19
317935,95,1,95,0.0,8.1661,8.17
312933,95,1,95,0.0,8.1661,8.17
312692,176,1,176,0.0,8.1619,8.16
317692,176,1,176,0.0,8.1619,8.16
312693,176,1,176,0.0,8.1619,8.16
317693,176,1,176,0.0,8.1619,8.16
313110,102,1,102,0.0,8.1595,8.16
318124,102,1,102,0.0,8.1595,8.16
317616,132,1,132,0.0,8.1387,8.14
312616,132,1,132,0.0,8.1387,8.14
312735,160,1,160,0.0,8.1302,8.13
317732,160,1,160,0.0,8.1302,8.13
313135,225,1,225,0.0,8.0906,8.09
318145,225,1,225,0.0,8.0906,8.09
318053,135,1,135,0.0,8.084,8.08
313043,135,1,135,0.0,8.084,8.08
312561,153,1,153,0.0,8.0729,8.07
317565,153,1,153,0.0,8.0729,8.07
313119,96,1,96,0.0,8.0002,8.0
318129,96,1,96,0.0,8.0002,8.0
312789,160,1,160,0.0,7.9874,7.99
317790,160,1,160,0.0,7.9874,7.99
313245,131,1,131,0.0,7.9814,7.98
318256,131,1,131,0.0,7.9814,7.98
312613,92,1,92,0.0,7.9598,7.96
317613,92,1,92,0.0,7.9598,7.96
317977,112,1,112,0.0,7.9462,7.95
312972,112,1,112,0.0,7.9462,7.95
312559,140,1,140,0.0,7.9377,7.94
317560,140,1,140,0.0,7.9377,7.94
317697,179,1,179,0.0,7.9346,7.93
317728,168,1,168,0.0,7.9306,7.93
318060,116,1,116,0.0,7.93,7.93
312728,168,1,168,0.0,7.9306,7.93
312699,179,1,179,0.0,7.9346,7.93
313050,116,1,116,0.0,7.93,7.93
312740,167,1,167,0.0,7.9134,7.91
317738,167,1,167,0.0,7.9134,7.91
317752,156,1,156,0.0,7.8934,7.89
312748,156,1,156,0.0,7.8934,7.89
312969,103,1,103,0.0,7.8829,7.88
317974,103,1,103,0.0,7.8829,7.88
312936,87,1,87,0.0,7.8584,7.86
317938,87,1,87,0.0,7.8584,7.86
317491,143,1,143,0.0,7.8579,7.86
312484,143,1,143,0.0,7.8579,7.86
317490,143,1,143,0.0,7.8384,7.84
312485,143,1,143,0.0,7.8384,7.84
318500,107,1,107,0.0,7.8429,7.84
313286,119,1,119,0.0,7.7964,7.8
318298,119,1,119,0.0,7.7964,7.8
317973,103,1,103,0.0,7.7733,7.77
312970,103,1,103,0.0,7.7733,7.77
318132,79,1,79,0.0,7.7053,7.71
313123,79,1,79,0.0,7.7053,7.71
318472,112,1,112,0.0,7.6899,7.69
313464,112,1,112,0.0,7.6899,7.69
312460,153,1,153,0.0,7.6715,7.67
317466,153,1,153,0.0,7.6715,7.67
313239,147,1,147,0.0,7.653,7.65
318250,147,1,147,0.0,7.653,7.65
317285,146,1,146,0.0,7.6437,7.64
312282,146,1,146,0.0,7.6437,7.64
313290,127,1,127,0.0,7.6221,7.62
318300,127,1,127,0.0,7.6221,7.62
317802,163,1,163,0.0,7.5454,7.55
312800,163,1,163,0.0,7.5454,7.55
313291,126,1,126,0.0,7.5371,7.54
318299,126,1,126,0.0,7.5371,7.54
312621,166,1,166,0.0,7.5429,7.54
317621,166,1,166,0.0,7.5429,7.54
318295,133,1,133,0.0,7.4952,7.5
313285,133,1,133,0.0,7.4952,7.5
318413,222,1,222,0.0,7.4579,7.46
318243,119,1,119,0.0,7.4569,7.46
313388,222,1,222,0.0,7.4579,7.46
313230,119,1,119,0.0,7.4569,7.46
317787,159,1,159,0.0,7.4474,7.45
312935,81,1,81,0.0,7.4493,7.45
312786,159,1,159,0.0,7.4474,7.45
317939,81,1,81,0.0,7.4493,7.45
312788,159,1,159,0.0,7.4474,7.45
317785,159,1,159,0.0,7.4474,7.45
312480,128,1,128,0.0,7.4352,7.44
318481,103,1,103,0.0,7.4389,7.44
317488,128,1,128,0.0,7.4352,7.44
318354,68,1,68,0.0,7.4264,7.43
313342,68,1,68,0.0,7.4264,7.43
312578,123,1,123,0.0,7.4164,7.42
317579,123,1,123,0.0,7.4164,7.42
312628,147,1,147,0.0,7.4141,7.41
318345,123,1,123,0.0,7.4105,7.41
313334,123,1,123,0.0,7.4105,7.41
317628,147,1,147,0.0,7.4141,7.41
312701,174,1,174,0.0,7.3978,7.4
317700,174,1,174,0.0,7.3978,7.4
312724,132,1,132,0.0,7.3879,7.39
317724,132,1,132,0.0,7.3879,7.39
317851,132,1,132,0.0,7.3824,7.38
312845,132,1,132,0.0,7.3824,7.38
317569,121,1,121,0.0,7.3646,7.36
317557,166,1,166,0.0,7.3592,7.36
312557,166,1,166,0.0,7.3592,7.36
312571,121,1,121,0.0,7.3646,7.36
317475,95,1,95,0.0,7.3462,7.35
312473,95,1,95,0.0,7.3462,7.35
318381,184,1,184,0.0,7.2763,7.28
317572,110,1,110,0.0,7.2771,7.28
313455,92,1,92,0.0,7.2813,7.28
312574,110,1,110,0.0,7.2771,7.28
318470,92,1,92,0.0,7.2813,7.28
313384,184,1,184,0.0,7.2763,7.28
317641,93,1,93,0.0,7.2668,7.27
312553,118,1,118,0.0,7.2716,7.27
317553,118,1,118,0.0,7.2716,7.27
312639,93,1,93,0.0,7.2668,7.27
317518,132,1,132,0.0,7.257,7.26
312520,132,1,132,0.0,7.257,7.26
312589,97,1,97,0.0,7.2468,7.25
317588,97,1,97,0.0,7.2468,7.25
312946,86,1,86,0.0,7.2409,7.24
317941,86,1,86,0.0,7.2409,7.24
312954,102,1,102,0.0,7.2152,7.22
317950,102,1,102,0.0,7.2152,7.22
317489,130,1,130,0.0,7.2083,7.21
312486,130,1,130,0.0,7.2083,7.21
312682,129,1,129,0.0,7.1884,7.19
317682,129,1,129,0.0,7.1884,7.19
318294,138,1,138,0.0,7.1751,7.18
313284,138,1,138,0.0,7.1751,7.18
317586,100,1,100,0.0,7.1842,7.18
312587,100,1,100,0.0,7.1842,7.18
317558,161,1,161,0.0,7.1703,7.17
312723,118,1,118,0.0,7.1708,7.17
313085,79,1,79,0.0,7.1745,7.17
312558,161,1,161,0.0,7.1703,7.17
318095,79,1,79,0.0,7.1745,7.17
317723,118,1,118,0.0,7.1708,7.17
312300,97,1,97,0.0,7.1619,7.16
317765,161,1,161,0.0,7.1638,7.16
317702,158,1,158,0.0,7.1625,7.16
312703,158,1,158,0.0,7.1625,7.16
317309,97,1,97,0.0,7.1619,7.16
312765,161,1,161,0.0,7.1638,7.16
318248,114,1,114,0.0,7.1483,7.15
313238,114,1,114,0.0,7.1483,7.15
313458,95,1,95,0.0,7.1358,7.14
318467,95,1,95,0.0,7.1358,7.14
318242,113,1,113,0.0,7.1415,7.14
313231,113,1,113,0.0,7.1415,7.14
317512,167,1,167,0.0,7.128,7.13
312515,167,1,167,0.0,7.128,7.13
317514,167,1,167,0.0,7.128,7.13
317510,167,1,167,0.0,7.128,7.13
312513,167,1,167,0.0,7.128,7.13
312511,167,1,167,0.0,7.128,7.13
312627,153,1,153,0.0,7.0929,7.09
317624,153,1,153,0.0,7.0929,7.09
318144,171,1,171,0.0,7.0716,7.07
313136,171,1,171,0.0,7.0716,7.07
312857,73,1,73,0.0,7.0568,7.06
317857,73,1,73,0.0,7.0568,7.06
312775,160,1,160,0.0,7.0359,7.04
317774,160,1,160,0.0,7.0359,7.04
318485,132,1,132,0.0,7.0405,7.04
318006,125,1,125,0.0,7.0221,7.02
312999,125,1,125,0.0,7.0221,7.02
312926,90,1,90,0.0,7.0131,7.01
317927,90,1,90,0.0,7.0131,7.01
317517,122,1,122,0.0,7.0119,7.01
312519,122,1,122,0.0,7.0119,7.01
317509,165,1,165,0.0,6.9997,7.0
317513,165,1,165,0.0,6.9997,7.0
312514,165,1,165,0.0,6.9997,7.0
312512,165,1,165,0.0,6.9997,7.0
312516,165,1,165,0.0,6.9997,7.0
317511,165,1,165,0.0,6.9997,7.0
312923,77,1,77,0.0,6.9836,6.98
312510,166,1,166,0.0,6.9822,6.98
317921,77,1,77,0.0,6.9836,6.98
317507,166,1,166,0.0,6.9822,6.98
318303,147,1,147,0.0,6.941,6.94
313293,147,1,147,0.0,6.941,6.94
317357,119,1,119,0.0,6.9242,6.92
312351,119,1,119,0.0,6.9242,6.92
317897,126,1,126,0.0,6.906,6.91
312898,126,1,126,0.0,6.906,6.91
317508,167,1,167,0.0,6.8996,6.9
312509,167,1,167,0.0,6.8996,6.9
317745,87,1,87,0.0,6.8946,6.89
312744,87,1,87,0.0,6.8946,6.89
317356,125,1,125,0.0,6.8626,6.86
312350,125,1,125,0.0,6.8626,6.86
312676,110,1,110,0.0,6.8554,6.86
317676,110,1,110,0.0,6.8554,6.86
312998,116,1,116,0.0,6.8424,6.84
318005,116,1,116,0.0,6.8424,6.84
318482,78,1,78,0.0,6.7874,6.79
318143,170,1,170,0.0,6.7369,6.74
313133,170,1,170,0.0,6.7369,6.74
313296,135,1,135,0.0,6.7214,6.72
318305,134,1,134,0.0,6.7202,6.72
318306,135,1,135,0.0,6.7214,6.72
313297,134,1,134,0.0,6.7202,6.72
317231,130,1,130,0.0,6.7041,6.7
312224,130,1,130,0.0,6.7041,6.7
317632,87,1,87,0.0,6.6922,6.69
312632,87,1,87,0.0,6.6922,6.69
318443,130,1,130,0.0,6.6769,6.68
312463,136,1,136,0.0,6.6793,6.68
313430,130,1,130,0.0,6.6769,6.68
317469,136,1,136,0.0,6.6793,6.68
313047,101,1,101,0.0,6.6686,6.67
318057,101,1,101,0.0,6.6686,6.67
312784,129,1,129,0.0,6.6702,6.67
317784,129,1,129,0.0,6.6702,6.67
317389,119,1,119,0.0,6.6649,6.66
312382,119,1,119,0.0,6.6649,6.66
317766,142,1,142,0.0,6.6496,6.65
312766,142,1,142,0.0,6.6496,6.65
317767,142,1,142,0.0,6.6496,6.65
312767,142,1,142,0.0,6.6496,6.65
313186,98,1,98,0.0,6.6431,6.64
318199,98,1,98,0.0,6.6431,6.64
312633,89,1,89,0.0,6.5913,6.59
317633,89,1,89,0.0,6.5913,6.59
317855,70,1,70,0.0,6.5828,6.58
312855,70,1,70,0.0,6.5828,6.58
312759,152,1,152,0.0,6.5684,6.57
312758,152,1,152,0.0,6.5684,6.57
317759,152,1,152,0.0,6.5684,6.57
317715,178,1,178,0.0,6.5737,6.57
312715,178,1,178,0.0,6.5737,6.57
317760,152,1,152,0.0,6.5684,6.57
317677,133,1,133,0.0,6.5635,6.56
312677,133,1,133,0.0,6.5635,6.56
317515,162,1,162,0.0,6.5064,6.51
312517,162,1,162,0.0,6.5064,6.51
317718,170,1,170,0.0,6.4858,6.49
312718,170,1,170,0.0,6.4858,6.49
318499,91,1,91,0.0,6.4854,6.49
317717,177,1,177,0.0,6.4801,6.48
312717,177,1,177,0.0,6.4801,6.48
317716,161,1,161,0.0,6.4584,6.46
312716,161,1,161,0.0,6.4584,6.46
312235,105,1,105,0.0,6.4609,6.46
317233,118,1,118,0.0,6.4366,6.44
317824,135,1,135,0.0,6.4443,6.44
312824,135,1,135,0.0,6.4443,6.44
312226,118,1,118,0.0,6.4366,6.44
312622,131,1,131,0.0,6.4222,6.42
312994,107,1,107,0.0,6.4159,6.42
317622,131,1,131,0.0,6.4222,6.42
318357,114,1,114,0.0,6.4238,6.42
317999,107,1,107,0.0,6.4159,6.42
313345,114,1,114,0.0,6.4238,6.42
318420,139,1,139,0.0,6.414,6.41
313411,139,1,139,0.0,6.414,6.41
317635,107,1,107,0.0,6.4009,6.4
312635,107,1,107,0.0,6.4009,6.4
317555,101,1,101,0.0,6.3601,6.36
312555,101,1,101,0.0,6.3601,6.36
312997,88,1,88,0.0,6.3512,6.35
318002,88,1,88,0.0,6.3512,6.35
312554,97,1,97,0.0,6.3405,6.34
317554,97,1,97,0.0,6.3405,6.34
313242,117,1,117,0.0,6.3053,6.31
317826,137,1,137,0.0,6.3071,6.31
318253,117,1,117,0.0,6.3053,6.31
312822,137,1,137,0.0,6.3071,6.31
317403,142,1,142,0.0,6.2878,6.29
312405,142,1,142,0.0,6.2878,6.29
312414,140,1,140,0.0,6.2802,6.28
317825,131,1,131,0.0,6.2813,6.28
312823,131,1,131,0.0,6.2813,6.28
317412,140,1,140,0.0,6.2802,6.28
317420,140,1,140,0.0,6.2802,6.28
317900,128,1,128,0.0,6.2713,6.27
312900,128,1,128,0.0,6.2713,6.27
312634,102,1,102,0.0,6.2622,6.26
317634,102,1,102,0.0,6.2622,6.26
312968,93,1,93,0.0,6.2532,6.25
317650,133,1,133,0.0,6.245,6.25
317975,93,1,93,0.0,6.2532,6.25
312651,133,1,133,0.0,6.245,6.25
317821,133,1,133,0.0,6.2446,6.24
312820,133,1,133,0.0,6.2446,6.24
318534,105,1,105,0.0,6.2279,6.23
317711,203,1,203,0.0,6.2095,6.21
312711,203,1,203,0.0,6.2095,6.21
312556,90,1,90,0.0,6.1863,6.19
317556,90,1,90,0.0,6.1863,6.19
317411,140,1,140,0.0,6.1662,6.17
312397,140,1,140,0.0,6.1662,6.17
312464,127,1,127,0.0,6.1469,6.15
317468,127,1,127,0.0,6.1469,6.15
317465,124,1,124,0.0,6.1243,6.12
312461,124,1,124,0.0,6.1243,6.12
317984,97,1,97,0.0,6.0902,6.09
312977,97,1,97,0.0,6.0902,6.09
317609,107,1,107,0.0,6.0644,6.06
312607,107,1,107,0.0,6.0644,6.06
318297,86,1,86,0.0,6.0499,6.05
313287,86,1,86,0.0,6.0499,6.05
317850,83,1,83,0.0,6.0288,6.03
312846,83,1,83,0.0,6.0288,6.03
313298,127,1,127,0.0,6.021,6.02
313168,77,1,77,0.0,6.0156,6.02
318310,127,1,127,0.0,6.021,6.02
318178,77,1,77,0.0,6.0156,6.02
312883,123,1,123,0.0,6.0108,6.01
317884,123,1,123,0.0,6.0108,6.01
317300,55,1,55,0.0,5.9968,6.0
312309,55,1,55,0.0,5.9968,6.0
312983,66,1,66,0.0,5.9822,5.98
317990,66,1,66,0.0,5.9822,5.98
318497,125,1,125,0.0,5.9044,5.9
318000,97,1,97,0.0,5.845,5.85
313387,121,1,121,0.0,5.8486,5.85
318414,121,1,121,0.0,5.8486,5.85
312445,123,1,123,0.0,5.8516,5.85
312993,97,1,97,0.0,5.845,5.85
317783,114,1,114,0.0,5.8323,5.83
312783,114,1,114,0.0,5.8323,5.83
312430,118,1,118,0.0,5.8136,5.81
312541,81,1,81,0.0,5.8092,5.81
318439,111,1,111,0.0,5.8057,5.81
312712,196,1,196,0.0,5.8056,5.81
317542,81,1,81,0.0,5.8092,5.81
317712,196,1,196,0.0,5.8056,5.81
313426,111,1,111,0.0,5.8057,5.81
317442,118,1,118,0.0,5.8136,5.81
317832,120,1,120,0.0,5.7793,5.78
312477,127,1,127,0.0,5.7775,5.78
312831,123,1,123,0.0,5.7757,5.78
317830,123,1,123,0.0,5.7757,5.78
317483,127,1,127,0.0,5.7775,5.78
312832,120,1,120,0.0,5.7793,5.78
318487,98,1,98,0.0,5.7577,5.76
312518,131,1,131,0.0,5.7528,5.75
317516,131,1,131,0.0,5.7528,5.75
317563,131,1,131,0.0,5.6996,5.7
317576,94,1,94,0.0,5.7022,5.7
312563,131,1,131,0.0,5.6996,5.7
312576,94,1,94,0.0,5.7022,5.7
313138,49,1,49,0.0,5.6879,5.69
318148,49,1,49,0.0,5.6879,5.69
317776,95,1,95,0.0,5.6844,5.68
318142,116,1,116,0.0,5.6782,5.68
312778,95,1,95,0.0,5.6844,5.68
317786,126,1,126,0.0,5.6758,5.68
313134,116,1,116,0.0,5.6782,5.68
312787,126,1,126,0.0,5.6758,5.68
317575,84,1,84,0.0,5.6311,5.63
312575,84,1,84,0.0,5.6311,5.63
312552,129,1,129,0.0,5.6111,5.61
317550,129,1,129,0.0,5.6111,5.61
318495,126,1,126,0.0,5.5726,5.57
313254,79,1,79,0.0,5.5699,5.57
318265,79,1,79,0.0,5.5699,5.57
312444,125,1,125,0.0,5.5582,5.56
312987,66,1,66,0.0,5.5493,5.55
317996,66,1,66,0.0,5.5493,5.55
318264,79,1,79,0.0,5.52,5.52
313253,79,1,79,0.0,5.52,5.52
317380,112,1,112,0.0,5.5136,5.51
318489,109,1,109,0.0,5.4986,5.5
312734,102,1,102,0.0,5.4902,5.49
317379,97,1,97,0.0,5.4911,5.49
317733,102,1,102,0.0,5.4902,5.49
312353,97,1,97,0.0,5.4911,5.49
317763,111,1,111,0.0,5.3264,5.33
313246,58,1,58,0.0,5.3291,5.33
318257,58,1,58,0.0,5.3291,5.33
312762,111,1,111,0.0,5.3264,5.33
312761,111,1,111,0.0,5.3264,5.33
317764,111,1,111,0.0,5.3264,5.33
312568,113,1,113,0.0,5.3078,5.31
317567,113,1,113,0.0,5.3078,5.31
312887,110,1,110,0.0,5.3081,5.31
318343,98,1,98,0.0,5.2813,5.28
314711,98,1,98,0.0,5.2813,5.28
318153,78,1,78,0.0,5.2143,5.21
313145,78,1,78,0.0,5.2143,5.21
312890,131,1,131,0.0,5.183,5.18
317986,79,1,79,0.0,5.1691,5.17
312980,79,1,79,0.0,5.1691,5.17
312619,143,1,143,0.0,5.1533,5.15
317620,143,1,143,0.0,5.1533,5.15
312641,61,1,61,0.0,5.1336,5.13
317639,61,1,61,0.0,5.1336,5.13
318245,51,1,51,0.0,5.1194,5.12
313235,49,1,49,0.0,5.1187,5.12
313233,51,1,51,0.0,5.1194,5.12
318247,49,1,49,0.0,5.1187,5.12
312476,118,1,118,0.0,5.0576,5.06
317482,118,1,118,0.0,5.0576,5.06
317740,117,1,117,0.0,5.0257,5.03
312738,117,1,117,0.0,5.0257,5.03
312844,62,1,62,0.0,4.9728,4.97
317852,62,1,62,0.0,4.9728,4.97
318490,102,1,102,0.0,4.9513,4.95
312921,52,1,52,0.0,4.9527,4.95
317391,102,1,102,0.0,4.9384,4.94
318290,49,1,49,0.0,4.9208,4.92
313278,49,1,49,0.0,4.9208,4.92
312466,97,1,97,0.0,4.9023,4.9
317473,91,1,91,0.0,4.9015,4.9
313282,113,1,113,0.0,4.8714,4.87
318292,113,1,113,0.0,4.8714,4.87
312919,53,1,53,0.0,4.8573,4.86
317916,53,1,53,0.0,4.8573,4.86
317915,54,1,54,0.0,4.8492,4.85
312920,54,1,54,0.0,4.8492,4.85
317923,51,1,51,0.0,4.8357,4.84
312673,91,1,91,0.0,4.8284,4.83
317675,91,1,91,0.0,4.8284,4.83
317481,71,1,71,0.0,4.8176,4.82
312475,71,1,71,0.0,4.8176,4.82
312601,87,1,87,0.0,4.8171,4.82
