service_date,collection_timestamp,api_vehicle_timestamp,route_id,direction_id,shape_id,vehicle_id,trip_id,bus_rank,approx_shape_dist_traveled,next_vehicle_id,next_shape_dist,distance_to_next_bus_km,latitude,longitude,next_latitude,next_longitude,projection_error_m
2026-05-23 00:00:00,2026-05-23 00:10:23.722935-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,3.9567,3.6164,49.26286697387695,-123.0677490234375,49.263301849365234,-123.11648559570312,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:10:23.722935-07,2026-05-23 00:09:42-07,6641,1,312530,19020,14925841,2,3.9567,19022,8.4935,4.5368,49.263301849365234,-123.11648559570312,49.2642822265625,-123.1794204711914,75.2816609506953
2026-05-23 00:00:00,2026-05-23 00:10:54.218379-07,2026-05-23 00:10:34-07,6641,0,312527,24001,14925614,1,0.1448,19009,4.8328,4.688,49.2677001953125,-123.24739837646484,49.26395034790039,-123.1858139038086,59.6589699942678
2026-05-23 00:00:00,2026-05-23 00:10:54.218379-07,2026-05-23 00:10:21-07,6641,0,312527,19009,14925613,2,4.8328,23013,10.7787,5.9459,49.26395034790039,-123.1858139038086,49.26300048828125,-123.10513305664062,5.522729916464256
2026-05-23 00:00:00,2026-05-23 00:10:54.218379-07,2026-05-23 00:04:06-07,6641,1,312530,19044,14925842,1,0.3403,19020,3.9567,3.6164,49.26286697387695,-123.0677490234375,49.263301849365234,-123.11648559570312,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:10:54.218379-07,2026-05-23 00:10:12-07,6641,1,312530,19020,14925841,2,3.9567,19022,8.9343,4.9776,49.263301849365234,-123.11648559570312,49.264366149902344,-123.18502044677734,75.2816609506953
2026-05-23 00:00:00,2026-05-23 00:11:24.743646-07,2026-05-23 00:11:05-07,6641,0,312527,24001,14925614,1,0.1448,19009,4.8807,4.7359,49.2677001953125,-123.2474136352539,49.2642822265625,-123.18578338623047,60.742506549641014
2026-05-23 00:00:00,2026-05-23 00:11:24.743646-07,2026-05-23 00:10:51-07,6641,0,312527,19009,14925613,2,4.8807,23013,10.919,6.0383,49.2642822265625,-123.18578338623047,49.26293182373047,-123.10240173339844,11.97465379741237
2026-05-23 00:00:00,2026-05-23 00:11:24.743646-07,2026-05-23 00:11:05-07,6641,1,312530,19044,14925842,1,0.3403,19020,3.9567,3.6164,49.26286697387695,-123.0677490234375,49.263301849365234,-123.11648559570312,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:11:24.743646-07,2026-05-23 00:10:42-07,6641,1,312530,19020,14925841,2,3.9567,19022,8.9343,4.9776,49.263301849365234,-123.11648559570312,49.264381408691406,-123.1855697631836,75.2816609506953
2026-05-23 00:00:00,2026-05-23 00:11:55.270812-07,2026-05-23 00:11:33-07,6641,0,312527,24001,14925614,1,0.1448,19009,5.0332,4.8884,49.2677001953125,-123.24738311767578,49.26431655883789,-123.18423461914062,58.57631624309169
2026-05-23 00:00:00,2026-05-23 00:11:55.270812-07,2026-05-23 00:11:32-07,6641,0,312527,19009,14925613,2,5.0332,23013,11.1139,6.0807,49.26431655883789,-123.18423461914062,49.2628173828125,-123.10015106201172,32.69703278442191
2026-05-23 00:00:00,2026-05-23 00:11:55.270812-07,2026-05-23 00:11:35-07,6641,1,312530,19044,14925842,1,0.3403,19020,3.9567,3.6164,49.26286697387695,-123.0677490234375,49.263282775878906,-123.11701965332031,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:11:55.270812-07,2026-05-23 00:11:40-07,6641,1,312530,19020,14925841,2,3.9567,19022,8.9822,5.0255,49.263282775878906,-123.11701965332031,49.26398468017578,-123.18596649169922,36.489649004682015
2026-05-23 00:00:00,2026-05-23 00:12:25.935514-07,2026-05-23 00:12:04-07,6641,0,312527,24001,14925614,1,0.1448,19009,5.4691,5.3243,49.2677001953125,-123.24735260009766,49.264198303222656,-123.17821502685547,56.41386040843933
2026-05-23 00:00:00,2026-05-23 00:12:25.935514-07,2026-05-23 00:12:03-07,6641,0,312527,19009,14925613,2,5.4691,23013,11.1692,5.7001,49.264198303222656,-123.17821502685547,49.26279830932617,-123.09986877441406,30.534459969660613
2026-05-23 00:00:00,2026-05-23 00:12:25.935514-07,2026-05-23 00:12:07-07,6641,1,312530,19044,14925842,1,0.3403,19020,4.2697,3.9294,49.26286697387695,-123.0677490234375,49.26338195800781,-123.12138366699219,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:12:25.935514-07,2026-05-23 00:12:11-07,6641,1,312530,19020,14925841,2,4.2697,19022,9.0331,4.7634,49.26338195800781,-123.12138366699219,49.263648986816406,-123.18596649169922,32.404737201683766
2026-05-23 00:00:00,2026-05-23 00:12:56.430141-07,2026-05-23 00:12:34-07,6641,0,312527,24001,14925614,1,0.1448,19009,5.9466,5.8018,49.26771545410156,-123.24736785888672,49.26409912109375,-123.17144775390625,57.88318830074707
2026-05-23 00:00:00,2026-05-23 00:12:56.430141-07,2026-05-23 00:12:32-07,6641,0,312527,19009,14925613,2,5.9466,23013,11.1692,5.2226,49.26409912109375,-123.17144775390625,49.26278305053711,-123.09980010986328,15.248520005381831
2026-05-23 00:00:00,2026-05-23 00:12:56.430141-07,2026-05-23 00:12:36-07,6641,1,312530,19044,14925842,1,0.3403,19020,4.2697,3.9294,49.26286697387695,-123.0677490234375,49.26340103149414,-123.12273406982422,57.95799478552023
2026-05-23 00:00:00,2026-05-23 00:12:56.430141-07,2026-05-23 00:12:40-07,6641,1,312530,19020,14925841,2,4.2697,19022,9.0331,4.7634,49.26340103149414,-123.12273406982422,49.26350021362305,-123.1861343383789,67.05526940538907
2026-05-23 00:00:00,2026-05-23 00:13:26.974028-07,2026-05-23 00:13:05-07,6641,0,312527,24001,14925614,1,0.1448,19009,6.171,6.0262,49.26774978637695,-123.24738311767578,49.264015197753906,-123.16748046875,59.98291134420885
2026-05-23 00:00:00,2026-05-23 00:13:26.974028-07,2026-05-23 00:13:03-07,6641,0,312527,19009,14925613,2,6.171,23013,11.1692,4.9982,49.264015197753906,-123.16748046875,49.26278305053711,-123.09964752197266,49.83248583361484
2026-05-23 00:00:00,2026-05-23 00:13:26.974028-07,2026-05-23 00:12:55-07,6641,1,312530,19044,14925842,1,0.2308,19020,4.6192,4.3884,49.26279830932617,-123.06749725341797,49.26350021362305,-123.12593078613281,41.507370934802765
2026-05-23 00:00:00,2026-05-23 00:13:26.974028-07,2026-05-23 00:13:11-07,6641,1,312530,19020,14925841,2,4.6192,19022,9.393,4.7738,49.26350021362305,-123.12593078613281,49.26356887817383,-123.1900863647461,51.02639154345164
2026-05-23 00:00:00,2026-05-23 00:13:57.485897-07,2026-05-23 00:13:17-07,6641,0,312527,24001,14925614,1,0.1448,19009,6.2929,6.1481,49.26774978637695,-123.24736785888672,49.264034271240234,-123.1669692993164,58.92701780951927
2026-05-23 00:00:00,2026-05-23 00:13:57.485897-07,2026-05-23 00:13:23-07,6641,0,312527,19009,14925613,2,6.2929,23013,11.4285,5.1356,49.264034271240234,-123.1669692993164,49.26264953613281,-123.09625244140625,35.11319644049935
2026-05-23 00:00:00,2026-05-23 00:13:57.485897-07,2026-05-23 00:13:24-07,6641,1,312530,19044,14925842,1,0.3869,19020,4.9649,4.578,49.26240158081055,-123.06839752197266,49.26350021362305,-123.13023376464844,13.022368196553618
2026-05-23 00:00:00,2026-05-23 00:13:57.485897-07,2026-05-23 00:13:39-07,6641,1,312530,19020,14925841,2,4.9649,19022,9.7438,4.7789,49.26350021362305,-123.13023376464844,49.263648986816406,-123.1952133178711,82.32409636590599
2026-05-23 00:00:00,2026-05-23 00:14:28.117166-07,2026-05-23 00:13:50-07,6641,0,312527,24001,14925614,1,0.1448,19009,6.7642,6.6194,49.26774978637695,-123.24711608886719,49.26393127441406,-123.16011810302734,41.88859324074056
2026-05-23 00:00:00,2026-05-23 00:14:28.117166-07,2026-05-23 00:13:53-07,6641,0,312527,19009,14925613,2,6.7642,23013,11.4597,4.6955,49.26393127441406,-123.16011810302734,49.262550354003906,-123.095703125,7.6880679655826185
