route_id,route_short_name,route_long_name,direction_id,shape_id,scheduled_trip_count,shape_points,shape_length_km,eligible_days
7224,791,Haney Place/Braid Station,0,313331,39,443,26.97,4
7224,791,Haney Place/Braid Station,0,318342,39,443,26.97,4
7224,791,Haney Place/Braid Station,0,318341,6,221,12.62,4
7224,791,Haney Place/Braid Station,0,313332,5,221,12.62,4
7224,791,Haney Place/Braid Station,1,318344,42,439,27.29,4
7224,791,Haney Place/Braid Station,1,313333,41,439,27.29,4
7224,791,Haney Place/Braid Station,1,314711,2,98,5.28,4
7224,791,Haney Place/Braid Station,1,318343,2,98,5.28,4
9745,418,Kingswood/22nd St Station,0,318160,28,177,12.25,4
9745,418,Kingswood/22nd St Station,0,313150,28,177,12.25,4
9745,418,Kingswood/22nd St Station,0,313151,2,63,3.07,4
9745,418,Kingswood/22nd St Station,0,318159,2,63,3.07,4
9745,418,Kingswood/22nd St Station,1,318162,26,217,14.8,4
9745,418,Kingswood/22nd St Station,1,313153,25,217,14.8,4
9745,418,Kingswood/22nd St Station,1,313152,3,111,10.74,4
9745,418,Kingswood/22nd St Station,1,318163,3,111,10.74,4
9745,418,Kingswood/22nd St Station,1,318161,2,102,3.7,4
9745,418,Kingswood/22nd St Station,1,313154,2,102,3.7,4
6710,329,Surrey Central Station/Scottsdale,0,317982,10,151,11.32,2
6710,329,Surrey Central Station/Scottsdale,0,312979,10,151,11.32,2
6710,329,Surrey Central Station/Scottsdale,0,317983,8,149,10.86,2
6710,329,Surrey Central Station/Scottsdale,0,312978,8,149,10.86,2
6710,329,Surrey Central Station/Scottsdale,0,317984,1,97,6.09,2
6710,329,Surrey Central Station/Scottsdale,0,312977,1,97,6.09,2
6710,329,Surrey Central Station/Scottsdale,1,317985,16,143,11.22,2
6710,329,Surrey Central Station/Scottsdale,1,312981,16,143,11.22,2
6710,329,Surrey Central Station/Scottsdale,1,317986,2,79,5.17,2
6710,329,Surrey Central Station/Scottsdale,1,312980,2,79,5.17,2
6720,394,White Rock Centre/King George Station,0,318073,16,293,20.56,2
6720,394,White Rock Centre/King George Station,0,313062,15,293,20.56,2
6720,394,White Rock Centre/King George Station,1,318074,14,338,21.92,2
6720,394,White Rock Centre/King George Station,1,313063,14,338,21.92,2
6804,748,Thornhill/Haney Place,0,313320,11,268,17.58,2
6804,748,Thornhill/Haney Place,0,318329,11,268,17.58,2
6804,748,Thornhill/Haney Place,0,313319,2,288,18.23,2
6804,748,Thornhill/Haney Place,0,318330,2,288,18.23,2
6804,748,Thornhill/Haney Place,1,318332,10,318,19.92,2
6804,748,Thornhill/Haney Place,1,313322,10,318,19.92,2
6804,748,Thornhill/Haney Place,1,313323,2,317,19.84,2
6804,748,Thornhill/Haney Place,1,318331,2,317,19.84,2
6804,748,Thornhill/Haney Place,1,313321,1,371,22.2,2
6804,748,Thornhill/Haney Place,1,318333,1,371,22.2,2
6805,749,Ruskin/Haney Place,0,318335,8,260,21.04,2
6805,749,Ruskin/Haney Place,0,313324,8,260,21.04,2
6805,749,Ruskin/Haney Place,0,318334,5,175,17.47,2
6805,749,Ruskin/Haney Place,0,313325,5,175,17.47,2
6805,749,Ruskin/Haney Place,1,318336,6,225,19.48,2
6805,749,Ruskin/Haney Place,1,313330,6,225,19.48,2
6805,749,Ruskin/Haney Place,1,318337,5,310,23.05,2
6805,749,Ruskin/Haney Place,1,313329,5,310,23.05,2
6805,749,Ruskin/Haney Place,1,318340,2,222,19.37,2
6805,749,Ruskin/Haney Place,1,313326,2,222,19.37,2
6805,749,Ruskin/Haney Place,1,318338,1,46,4.73,2
6805,749,Ruskin/Haney Place,1,313328,1,46,4.73,2
6844,619,South Delta Exchange/Boundary Bay,0,318264,38,79,5.52,2
6844,619,South Delta Exchange/Boundary Bay,0,313253,38,79,5.52,2
6844,619,South Delta Exchange/Boundary Bay,1,318265,38,79,5.57,2
6844,619,South Delta Exchange/Boundary Bay,1,313254,38,79,5.57,2
7322,132,Capitol Hill/Hastings @ Gilmore,0,312605,52,48,3.6,2
7322,132,Capitol Hill/Hastings @ Gilmore,0,317605,52,48,3.6,2
7322,132,Capitol Hill/Hastings @ Gilmore,1,312606,52,47,3.71,2
7322,132,Capitol Hill/Hastings @ Gilmore,1,317606,52,47,3.71,2
11202,042,Alma/Spanish Banks,0,317493,108,91,3.78,1
11202,042,Alma/Spanish Banks,0,312487,58,91,3.78,1
11202,042,Alma/Spanish Banks,1,317494,108,76,3.22,1
11202,042,Alma/Spanish Banks,1,312488,58,76,3.22,1
30042,179,Coquitlam Central Station/Buntzen Lake,0,312694,38,285,12.07,1
30042,179,Coquitlam Central Station/Buntzen Lake,0,317694,38,285,12.07,1
30042,179,Coquitlam Central Station/Buntzen Lake,1,317695,38,293,11.9,1
30042,179,Coquitlam Central Station/Buntzen Lake,1,312695,38,293,11.9,1
39305,222,Willingdon Express,0,312768,55,226,11.88,1
39305,222,Willingdon Express,0,318493,55,265,14.02,1
39305,222,Willingdon Express,1,318494,53,258,13.68,1
39305,222,Willingdon Express,1,312769,51,226,11.7,1
6699,311,Scottsdale/Bridgeport Station,0,317908,13,269,29.04,1
6699,311,Scottsdale/Bridgeport Station,0,312908,13,269,29.04,1
6699,311,Scottsdale/Bridgeport Station,1,317909,12,255,29.17,1
6699,311,Scottsdale/Bridgeport Station,1,312909,12,255,29.17,1
7509,150,Coquitlam Central Station/White Pine Beach,0,317636,91,305,11.62,1
7509,150,Coquitlam Central Station/White Pine Beach,0,312636,34,305,11.62,1
7509,150,Coquitlam Central Station/White Pine Beach,1,317637,91,271,10.75,1
7509,150,Coquitlam Central Station/White Pine Beach,1,312637,34,271,10.75,1
