filename,status,size_bytes,row_count,is_empty,is_corrupted,missing_columns,duplicate_count,earliest_timestamp,latest_timestamp,unique_routes
vehicle_positions_20_202131.parquet,OK,35621,832,False,False,,0,2026-05-14T20:21:30.464183+00:00,2026-05-14T20:21:30.464183+00:00,180
vehicle_positions_20_202201.parquet,OK,35631,833,False,False,,0,2026-05-14T20:22:01.277347+00:00,2026-05-14T20:22:01.277347+00:00,180
vehicle_positions_20_202232.parquet,OK,35724,832,False,False,,0,2026-05-14T20:22:32.364325+00:00,2026-05-14T20:22:32.364325+00:00,179
vehicle_positions_20_202303.parquet,OK,35550,830,False,False,,0,2026-05-14T20:23:03.254016+00:00,2026-05-14T20:23:03.254016+00:00,180
vehicle_positions_20_202334.parquet,OK,35610,832,False,False,,0,2026-05-14T20:23:34.130848+00:00,2026-05-14T20:23:34.130848+00:00,180
vehicle_positions_20_202405.parquet,OK,35344,831,False,False,,0,2026-05-14T20:24:04.928399+00:00,2026-05-14T20:24:04.928399+00:00,181
vehicle_positions_20_202436.parquet,OK,35420,830,False,False,,0,2026-05-14T20:24:36.357226+00:00,2026-05-14T20:24:36.357226+00:00,181
vehicle_positions_20_202507.parquet,OK,35478,830,False,False,,0,2026-05-14T20:25:07.175416+00:00,2026-05-14T20:25:07.175416+00:00,180
vehicle_positions_20_202538.parquet,OK,35694,835,False,False,,0,2026-05-14T20:25:38.004113+00:00,2026-05-14T20:25:38.004113+00:00,180
vehicle_positions_20_202609.parquet,OK,35625,834,False,False,,0,2026-05-14T20:26:08.901792+00:00,2026-05-14T20:26:08.901792+00:00,180
vehicle_positions_20_202640.parquet,OK,35469,832,False,False,,0,2026-05-14T20:26:39.723149+00:00,2026-05-14T20:26:39.723149+00:00,178
vehicle_positions_20_202711.parquet,OK,35401,832,False,False,,0,2026-05-14T20:27:10.599282+00:00,2026-05-14T20:27:10.599282+00:00,178
vehicle_positions_20_202741.parquet,OK,35385,830,False,False,,0,2026-05-14T20:27:41.380336+00:00,2026-05-14T20:27:41.380336+00:00,179
vehicle_positions_20_202813.parquet,OK,35443,831,False,False,,0,2026-05-14T20:28:12.508082+00:00,2026-05-14T20:28:12.508082+00:00,179
vehicle_positions_20_202844.parquet,OK,35586,834,False,False,,0,2026-05-14T20:28:43.515510+00:00,2026-05-14T20:28:43.515510+00:00,180
vehicle_positions_20_202914.parquet,OK,35608,833,False,False,,0,2026-05-14T20:29:14.368203+00:00,2026-05-14T20:29:14.368203+00:00,180
vehicle_positions_20_202945.parquet,OK,35706,834,False,False,,0,2026-05-14T20:29:45.164619+00:00,2026-05-14T20:29:45.164619+00:00,180
vehicle_positions_22_221521.parquet,OK,47037,1169,False,False,,0,2026-05-14T22:15:20.975550+00:00,2026-05-14T22:15:20.975550+00:00,197
vehicle_positions_22_221554.parquet,OK,47008,1176,False,False,,0,2026-05-14T22:15:52.205591+00:00,2026-05-14T22:15:52.205591+00:00,196
vehicle_positions_22_221626.parquet,OK,47143,1176,False,False,,0,2026-05-14T22:16:25.774242+00:00,2026-05-14T22:16:25.774242+00:00,196
vehicle_positions_22_221657.parquet,OK,47032,1176,False,False,,0,2026-05-14T22:16:56.563500+00:00,2026-05-14T22:16:56.563500+00:00,196
vehicle_positions_22_221727.parquet,OK,47379,1182,False,False,,0,2026-05-14T22:17:27.364068+00:00,2026-05-14T22:17:27.364068+00:00,196
vehicle_positions_22_221758.parquet,OK,47551,1185,False,False,,0,2026-05-14T22:17:58.356180+00:00,2026-05-14T22:17:58.356180+00:00,196
vehicle_positions_22_221830.parquet,OK,47359,1183,False,False,,0,2026-05-14T22:18:29.320332+00:00,2026-05-14T22:18:29.320332+00:00,196
vehicle_positions_22_221901.parquet,OK,47792,1187,False,False,,0,2026-05-14T22:19:00.880013+00:00,2026-05-14T22:19:00.880013+00:00,196
